padjScreen t15 t1 t3
Sro2089_g313960 0 0 0 0
Sro2089_g313970 0 0 0 0
Sro208_g087010 0 0 0 0
Sro208_g087080 0 0 0 0
Sro208_g087120 0 0 0 0
Sro208_g087160 0 0 0 0
Sro208_g087170 0 0 0 0
Sro2091_g313990 1 0 0 1
Sro2092_g314070 0 0 0 0
Sro2092_g314110 0 0 0 0
Sro2095_g314220 0 0 0 0
Sro2097_g314320 0 0 0 0
Sro2098_g314420 0 0 0 0
Sro2099_g314460 0 0 0 0
Sro209_g087270 0 0 0 0
Sro209_g087280 0 0 0 0
Sro209_g087380 0 0 0 0
Sro209_g087400 0 0 0 0
Sro209_g087450 0 0 0 0
Sro20_g013810 0 0 0 0
Sro20_g013870 0 0 0 0
Sro20_g013910 0 0 0 0
Sro20_g013920 0 0 0 0
Sro20_g013930 0 0 0 0
Sro20_g013970 0 0 0 0
Sro20_g014060 0 0 0 0
Sro20_g014190 0 0 0 0
Sro20_g014220 0 0 0 0
Sro20_g014360 0 0 0 0
Sro20_g014400 0 0 0 0
Sro20_g014420 0 0 0 0
Sro20_g014450 0 0 0 0
Sro20_g014470 0 0 0 0
Sro2102_g314590 0 0 0 0
Sro2102_g314620 0 0 0 0
Sro2102_g314650 0 0 0 0
Sro2103_g314700 0 0 0 0
Sro2104_g314720 0 0 0 0
Sro2107_g314830 0 0 0 0
Sro2107_g314850 0 0 0 0
Sro2108_g314890 0 0 0 0
Sro2108_g314920 0 0 0 0
Sro210_g087520 0 0 0 0
Sro210_g087530 0 0 0 0
Sro210_g087540 0 0 0 0
Sro210_g087550 0 0 0 0
Sro210_g087720 0 0 0 0
Sro210_g087760 0 0 0 0
Sro210_g087770 0 0 0 0
Sro210_g087780 0 0 0 0
Sro2110_g314990 0 0 0 0
Sro2115_g315140 0 0 0 0
Sro2115_g315150 0 0 0 0
Sro2115_g315160 0 0 0 0
Sro2116_g315190 0 0 0 0
Sro2116_g315210 0 0 0 0
Sro2117_g315270 0 0 0 0
Sro2118_g315330 0 0 0 0
Sro2119_g315350 0 0 0 0
Sro2119_g315360 0 0 0 0
Sro211_g087800 0 0 0 0
Sro211_g087820 0 0 0 0
Sro211_g087830 0 0 0 0
Sro211_g087850 0 0 0 0
Sro211_g087890 0 0 0 0
Sro211_g087920 0 0 0 0
Sro211_g087960 0 0 0 0
Sro2120_g315420 0 0 0 0
Sro2121_g315440 0 0 0 0
Sro2122_g315520 0 0 0 0
Sro2123_g315570 0 0 0 0
Sro2126_g315710 0 0 0 0
Sro2126_g315720 0 0 0 0
Sro212_g088060 0 0 0 0
Sro212_g088070 0 0 0 0
Sro212_g088140 0 0 0 0
Sro212_g088200 0 0 0 0
Sro212_g088210 0 0 0 0
Sro212_g088230 0 0 0 0
Sro2133_g315910 0 0 0 0
Sro2137_g316000 0 0 0 0
Sro2137_g316050 0 0 0 0
Sro2139_g316130 0 0 0 0
Sro2139_g316140 0 0 0 0
Sro213_g088330 0 0 0 0
Sro213_g088530 0 0 0 0
Sro213_g088540 0 0 0 0
Sro213_g088560 0 0 0 0
Sro2143_g316230 0 0 0 0
Sro2144_g316320 0 0 0 0
Sro2145_g316340 0 0 0 0
Sro2145_g316350 0 0 0 0
Sro2146_g316410 0 0 0 0
Sro2146_g316450 0 0 0 0
Sro2149_g316590 0 0 0 0
Sro2149_g316630 0 0 0 0
Sro214_g088660 0 0 0 0
Sro214_g088680 0 0 0 0
Sro214_g088700 0 0 0 0
Sro214_g088720 0 0 0 0
Sro214_g088880 0 0 0 0
Sro2150_g316670 0 0 0 0
Sro2150_g316680 0 0 0 0
Sro2151_g316700 0 0 0 0
Sro2151_g316710 0 0 0 0
Sro2154_g316820 0 0 0 0
Sro2158_g316930 0 0 0 0
Sro2158_g316950 0 0 0 0
Sro2159_g316980 0 0 0 0
Sro2159_g317000 0 0 0 0
Sro2159_g317010 0 0 0 0
Sro2159_g317020 0 0 0 0
Sro215_g088920 0 0 0 0
Sro215_g088960 0 0 0 0
Sro215_g089000 0 0 0 0
Sro215_g089060 0 0 0 0
Sro215_g089090 0 0 0 0
Sro215_g089160 1 0 0 1
Sro2161_g317120 0 0 0 0
Sro2161_g317130 0 0 0 0
Sro2161_g317140 0 0 0 0
Sro2162_g317180 0 0 0 0
Sro2165_g317250 0 0 0 0
Sro216_g089280 0 0 0 0
Sro216_g089340 0 0 0 0
Sro216_g089380 0 0 0 0
Sro216_g089400 0 0 0 0
Sro216_g089410 0 0 0 0
Sro216_g089480 0 0 0 0
Sro216_g089500 0 0 0 0
Sro216_g089520 0 0 0 0
Sro216_g089530 0 0 0 0
Sro2171_g317480 0 0 0 0
Sro2172_g317500 0 0 0 0
Sro2172_g317550 0 0 0 0
Sro2173_g317560 0 0 0 0
Sro2173_g317620 0 0 0 0
Sro2174_g317680 1 0 0 1
Sro2174_g317700 0 0 0 0
Sro2175_g317780 0 0 0 0
Sro2175_g317790 0 0 0 0
Sro2178_g317860 0 0 0 0
Sro2178_g317870 0 0 0 0
Sro2178_g317890 0 0 0 0
Sro217_g089600 0 0 0 0
Sro217_g089610 0 0 0 0
Sro217_g089700 0 0 0 0
Sro217_g089730 0 0 0 0
Sro217_g089820 0 0 0 0
Sro217_g089850 0 0 0 0
Sro217_g089870 0 0 0 0
Sro217_g089920 0 0 0 0
Sro2181_g317980 0 0 0 0
Sro2181_g317990 0 0 0 0
Sro2183_g318050 0 0 0 0
Sro2184_g318070 0 0 0 0
Sro2184_g318080 0 0 0 0
Sro2184_g318090 0 0 0 0
Sro2184_g318100 0 0 0 0
Sro2189_g318250 0 0 0 0
Sro218_g090000 0 0 0 0
Sro2190_g318310 0 0 0 0
Sro2191_g318340 0 0 0 0
Sro2191_g318370 0 0 0 0
Sro2192_g318410 0 0 0 0
Sro2193_g318470 0 0 0 0
Sro2195_g318570 0 0 0 0
Sro2196_g318610 0 0 0 0
Sro2197_g318650 0 0 0 0
Sro2197_g318670 1 0 0 1
Sro2197_g318700 0 0 0 0
Sro2197_g318710 0 0 0 0
Sro219_g090420 0 0 0 0
Sro219_g090430 0 0 0 0
Sro219_g090490 0 0 0 0
Sro219_g090580 0 0 0 0
Sro21_g014520 0 0 0 0
Sro21_g014570 0 0 0 0
Sro21_g014580 0 0 0 0
Sro21_g014610 0 0 0 0
Sro21_g014640 0 0 0 0
Sro21_g014680 0 0 0 0
Sro21_g014700 0 0 0 0
Sro21_g014760 0 0 0 0
Sro21_g014770 0 0 0 0
Sro21_g014820 0 0 0 0
Sro21_g014920 0 0 0 0
Sro21_g014960 0 0 0 0
Sro21_g014970 0 0 0 0
Sro21_g014990 0 0 0 0
Sro21_g015030 0 0 0 0
Sro2200_g318820 0 0 0 0
Sro2200_g318850 0 0 0 0
Sro2202_g318890 0 0 0 0
Sro2202_g318920 0 0 0 0
Sro2203_g318930 0 0 0 0
Sro2203_g318940 0 0 0 0
Sro2207_g319050 0 0 0 0
Sro2209_g319170 0 0 0 0
Sro220_g090650 0 0 0 0
Sro220_g090690 0 0 0 0
Sro220_g090840 0 0 0 0
Sro220_g090850 0 0 0 0
Sro2212_g319260 0 0 0 0
Sro2214_g319340 0 0 0 0
Sro2214_g319350 0 0 0 0
Sro2214_g319360 0 0 0 0
Sro2216_g319450 0 0 0 0
Sro2216_g319460 0 0 0 0
Sro2216_g319470 0 0 0 0
Sro2218_g319530 0 0 0 0
Sro2218_g319560 0 0 0 0
Sro221_g090860 0 0 0 0
Sro221_g090870 0 0 0 0
Sro221_g091020 0 0 0 0
Sro2221_g319650 0 0 0 0
Sro2223_g319680 0 0 0 0
Sro2223_g319690 0 0 0 0
Sro2224_g319720 0 0 0 0
Sro2224_g319730 0 0 0 0
Sro2224_g319750 0 0 0 0
Sro2226_g319810 0 0 0 0
Sro2226_g319840 0 0 0 0
Sro2228_g319880 0 0 0 0
Sro2229_g319920 0 0 0 0
Sro222_g091150 0 0 0 0
Sro222_g091160 0 0 0 0
Sro222_g091170 0 0 0 0
Sro222_g091210 0 0 0 0
Sro222_g091230 0 0 0 0
Sro222_g091240 0 0 0 0
Sro222_g091250 0 0 0 0
Sro2230_g319990 0 0 0 0
Sro2232_g320090 0 0 0 0
Sro2234_g320140 0 0 0 0
Sro223_g091280 0 0 0 0
Sro223_g091290 0 0 0 0
Sro223_g091320 0 0 0 0
Sro223_g091340 0 0 0 0
Sro223_g091350 0 0 0 0
Sro223_g091360 0 0 0 0
Sro223_g091380 0 0 0 0
Sro223_g091420 0 0 0 0
Sro223_g091430 0 0 0 0
Sro2241_g320320 0 0 0 0
Sro2241_g320380 0 0 0 0
Sro2242_g320420 1 1 1 1
Sro2242_g320430 0 0 0 0
Sro2244_g320530 0 0 0 0
Sro2247_g320630 0 0 0 0
Sro2248_g320710 0 0 0 0
Sro2249_g320720 0 0 0 0
Sro2249_g320730 0 0 0 0
Sro224_g091520 0 0 0 0
Sro224_g091530 0 0 0 0
Sro224_g091580 0 0 0 0
Sro2250_g320800 0 0 0 0
Sro2250_g320820 0 0 0 0
Sro2253_g320930 0 0 0 0
Sro2256_g321050 0 0 0 0
Sro225_g091730 0 0 0 0
Sro225_g091740 0 0 0 0
Sro225_g091750 0 0 0 0
Sro225_g091830 0 0 0 0
Sro2261_g321150 0 0 0 0
Sro2261_g321170 0 0 0 0
Sro2261_g321180 0 0 0 0
Sro2268_g321330 0 0 0 0
Sro2269_g321370 0 0 0 0
Sro2269_g321380 0 0 0 0
Sro226_g092010 0 0 0 0
Sro226_g092020 0 0 0 0
Sro226_g092080 0 0 0 0
Sro2270_g321390 0 0 0 0
Sro2277_g321710 0 0 0 0
Sro2277_g321730 0 0 0 0
Sro227_g092140 0 0 0 0
Sro227_g092160 0 0 0 0
Sro227_g092190 0 0 0 0
Sro227_g092200 0 0 0 0
Sro227_g092240 0 0 0 0
Sro227_g092250 0 0 0 0
Sro227_g092320 0 0 0 0
Sro227_g092350 0 0 0 0
Sro227_g092360 0 0 0 0
Sro227_g092430 0 0 0 0
Sro2280_g321800 0 0 0 0
Sro2282_g321850 0 0 0 0
Sro2282_g321860 0 0 0 0
Sro2285_g321980 1 1 0 0
Sro228_g092490 0 0 0 0
Sro228_g092800 0 0 0 0
Sro2290_g322180 0 0 0 0
Sro2297_g322400 0 0 0 0
Sro2297_g322410 0 0 0 0
Sro2299_g322460 0 0 0 0
Sro229_g092880 0 0 0 0
Sro229_g092900 0 0 0 0
Sro229_g092970 0 0 0 0
Sro229_g092980 0 0 0 0
Sro229_g093080 0 0 0 0
Sro229_g093110 0 0 0 0
Sro229_g093120 0 0 0 0
Sro229_g093130 0 0 0 0
Sro229_g093140 0 0 0 0
Sro229_g093150 0 0 0 0
Sro229_g093180 0 0 0 0
Sro229_g093190 0 0 0 0
Sro22_g015300 0 0 0 0
Sro22_g015330 0 0 0 0
Sro22_g015340 0 0 0 0
Sro22_g015380 0 0 0 0
Sro22_g015400 0 0 0 0
Sro22_g015420 0 0 0 0
Sro22_g015440 0 0 0 0
Sro22_g015450 0 0 0 0
Sro22_g015460 0 0 0 0
Sro22_g015480 0 0 0 0
Sro2302_g322500 0 0 0 0
Sro2305_g322600 0 0 0 0
Sro2305_g322620 0 0 0 0
Sro2305_g322630 0 0 0 0
Sro2305_g322640 0 0 0 0
Sro2306_g322740 0 0 0 0
Sro230_g093210 0 0 0 0
Sro230_g093220 0 0 0 0
Sro230_g093350 0 0 0 0
Sro230_g093360 0 0 0 0
Sro230_g093420 0 0 0 0
Sro230_g093490 0 0 0 0
Sro2311_g322820 0 0 0 0
Sro2311_g322830 0 0 0 0
Sro2315_g322960 0 0 0 0
Sro2317_g323020 0 0 0 0
Sro2318_g323050 0 0 0 0
Sro2318_g323060 0 0 0 0
Sro2319_g323150 0 0 0 0
Sro231_g093510 0 0 0 0
Sro231_g093540 0 0 0 0
Sro231_g093550 0 0 0 0
Sro231_g093600 0 0 0 0
Sro231_g093650 0 0 0 0
Sro231_g093710 0 0 0 0
Sro2320_g323160 0 0 0 0
Sro2321_g323220 0 0 0 0
Sro2321_g323230 0 0 0 0
Sro2323_g323290 0 0 0 0
Sro2323_g323300 0 0 0 0
Sro2325_g323390 0 0 0 0
Sro2326_g323400 0 0 0 0
Sro2326_g323410 0 0 0 0
Sro2329_g323500 0 0 0 0
Sro2329_g323520 0 0 0 0
Sro232_g093830 0 0 0 0
Sro232_g093940 0 0 0 0
Sro232_g093970 0 0 0 0
Sro232_g094000 0 0 0 0
Sro232_g094010 0 0 0 0
Sro2332_g323600 0 0 0 0
Sro2332_g323620 0 0 0 0
Sro2332_g323630 0 0 0 0
Sro2333_g323680 0 0 0 0
Sro2333_g323700 0 0 0 0
Sro2333_g323710 0 0 0 0
Sro2335_g323800 0 0 0 0
Sro2337_g323840 0 0 0 0
Sro2337_g323850 0 0 0 0
Sro2338_g323890 0 0 0 0
Sro2338_g323950 0 0 0 0
Sro233_g094100 0 0 0 0
Sro233_g094150 0 0 0 0
Sro233_g094180 0 0 0 0
Sro233_g094190 0 0 0 0
Sro233_g094270 0 0 0 0
Sro2340_g324050 0 0 0 0
Sro2340_g324060 0 0 0 0
Sro2345_g324180 0 0 0 0
Sro2347_g324280 0 0 0 0
Sro2349_g324350 0 0 0 0
Sro2349_g324390 0 0 0 0
Sro234_g094480 0 0 0 0
Sro234_g094490 0 0 0 0
Sro234_g094500 0 0 0 0
Sro234_g094540 0 0 0 0
Sro2354_g324510 0 0 0 0
Sro2355_g324550 0 0 0 0
Sro2357_g324620 0 0 0 0
Sro2357_g324640 0 0 0 0
Sro2359_g324700 0 0 0 0
Sro235_g094670 0 0 0 0
Sro235_g094690 0 0 0 0
Sro235_g094700 0 0 0 0
Sro235_g094720 0 0 0 0
Sro235_g094780 0 0 0 0
Sro2360_g324750 0 0 0 0
Sro2361_g324770 0 0 0 0
Sro2362_g324870 0 0 0 0
Sro2362_g324880 0 0 0 0
Sro2362_g324890 0 0 0 0
Sro2362_g324900 0 0 0 0
Sro2363_g324940 0 0 0 0
Sro2365_g325040 0 0 0 0
Sro2367_g325060 0 0 0 0
Sro2368_g325130 0 0 0 0
Sro2368_g325150 0 0 0 0
Sro236_g094870 0 0 0 0
Sro236_g094880 0 0 0 0
Sro236_g094890 0 0 0 0
Sro236_g094900 0 0 0 0
Sro236_g094910 0 0 0 0
Sro236_g094940 0 0 0 0
Sro236_g094960 0 0 0 0
Sro236_g095000 0 0 0 0
Sro236_g095020 0 0 0 0
Sro236_g095150 0 0 0 0
Sro2370_g325190 0 0 0 0
Sro2370_g325210 0 0 0 0
Sro2372_g325240 0 0 0 0
Sro2374_g325310 0 0 0 0
Sro2374_g325330 0 0 0 0
Sro2375_g325350 0 0 0 0
Sro2378_g325380 0 0 0 0
Sro2378_g325410 0 0 0 0
Sro237_g095240 0 0 0 0
Sro237_g095320 0 0 0 0
Sro237_g095330 0 0 0 0
Sro237_g095370 0 0 0 0
Sro237_g095380 0 0 0 0
Sro2381_g325540 0 0 0 0
Sro2381_g325550 1 0 0 1
Sro2382_g325590 0 0 0 0
Sro2383_g325620 0 0 0 0
Sro2383_g325640 0 0 0 0
Sro2384_g325680 0 0 0 0
Sro2384_g325690 0 0 0 0
Sro2386_g325760 0 0 0 0
Sro2389_g325810 0 0 0 0
Sro238_g095430 0 0 0 0
Sro238_g095460 0 0 0 0
Sro238_g095470 0 0 0 0
Sro238_g095490 0 0 0 0
Sro238_g095560 0 0 0 0
Sro238_g095580 0 0 0 0
Sro238_g095690 0 0 0 0
Sro2391_g325820 0 0 0 0
Sro2396_g326000 0 0 0 0
Sro2398_g326110 0 0 0 0
Sro2399_g326180 0 0 0 0
Sro239_g095820 0 0 0 0
Sro239_g095980 0 0 0 0
Sro239_g096010 0 0 0 0
Sro23_g015630 0 0 0 0
Sro23_g015640 0 0 0 0
Sro23_g015660 0 0 0 0
Sro23_g015840 0 0 0 0
Sro23_g015860 0 0 0 0
Sro23_g015870 0 0 0 0
Sro23_g015980 0 0 0 0
Sro23_g016010 0 0 0 0
Sro23_g016020 0 0 0 0
Sro23_g016140 0 0 0 0
Sro2407_g326590 0 0 0 0
Sro2408_g326640 0 0 0 0
Sro240_g096180 0 0 0 0
Sro240_g096190 0 0 0 0
Sro2410_g326660 0 0 0 0
Sro2413_g326750 0 0 0 0
Sro2413_g326760 0 0 0 0
Sro2414_g326810 0 0 0 0
Sro2415_g326840 0 0 0 0
Sro2416_g326920 0 0 0 0
Sro2419_g327060 0 0 0 0
Sro241_g096240 0 0 0 0
Sro241_g096350 0 0 0 0
Sro241_g096410 0 0 0 0
Sro241_g096430 0 0 0 0
Sro241_g096480 0 0 0 0
Sro2422_g327190 0 0 0 0
Sro2426_g327280 0 0 0 0
Sro2426_g327330 0 0 0 0
Sro2427_g327360 0 0 0 0
Sro2429_g327430 0 0 0 0
Sro242_g096540 0 0 0 0
Sro242_g096570 0 0 0 0
Sro242_g096590 0 0 0 0
Sro242_g096630 0 0 0 0
Sro2435_g327560 0 0 0 0
Sro2436_g327610 0 0 0 0
Sro2437_g327640 0 0 0 0
Sro2437_g327650 0 0 0 0
Sro243_g096750 0 0 0 0
Sro243_g096770 0 0 0 0
Sro243_g096930 0 0 0 0
Sro243_g097010 0 0 0 0
Sro2442_g327790 0 0 0 0
Sro2442_g327810 0 0 0 0
Sro2445_g327870 0 0 0 0
Sro2445_g327900 0 0 0 0
Sro2446_g327940 0 0 0 0
Sro2446_g327970 0 0 0 0
Sro2447_g328040 0 0 0 0
Sro244_g097090 0 0 0 0
Sro244_g097100 0 0 0 0
Sro244_g097120 0 0 0 0
Sro244_g097140 0 0 0 0
Sro244_g097160 0 0 0 0
Sro244_g097210 0 0 0 0
Sro244_g097270 0 0 0 0
Sro244_g097290 0 0 0 0
Sro2451_g328080 0 0 0 0
Sro2451_g328120 0 0 0 0
Sro2456_g328210 0 0 0 0
Sro2456_g328230 0 0 0 0
Sro2457_g328250 0 0 0 0
Sro245_g097300 0 0 0 0
Sro245_g097320 0 0 0 0
Sro245_g097330 0 0 0 0
Sro245_g097360 0 0 0 0
Sro245_g097370 0 0 0 0
Sro245_g097380 0 0 0 0
Sro245_g097480 0 0 0 0
Sro245_g097490 0 0 0 0
Sro245_g097590 0 0 0 0
Sro2460_g328260 0 0 0 0
Sro2460_g328280 0 0 0 0
Sro2462_g328330 0 0 0 0
Sro2462_g328350 0 0 0 0
Sro2463_g328420 0 0 0 0
Sro2464_g328510 0 0 0 0
Sro2467_g328530 0 0 0 0
Sro2468_g328580 0 0 0 0
Sro246_g097650 0 0 0 0
Sro246_g097670 0 0 0 0
Sro246_g097700 0 0 0 0
Sro246_g097730 0 0 0 0
Sro246_g097830 0 0 0 0
Sro246_g097840 0 0 0 0
Sro246_g097900 0 0 0 0
Sro2472_g328630 0 0 0 0
Sro2476_g328760 0 0 0 0
Sro2476_g328780 0 0 0 0
Sro247_g097920 0 0 0 0
Sro247_g097930 0 0 0 0
Sro247_g097990 0 0 0 0
Sro247_g098090 0 0 0 0
Sro247_g098140 0 0 0 0
Sro247_g098190 0 0 0 0
Sro247_g098200 0 0 0 0
Sro2485_g329010 0 0 0 0
Sro2485_g329040 0 0 0 0
Sro2488_g329070 0 0 0 0
Sro248_g098260 0 0 0 0
Sro248_g098280 0 0 0 0
Sro248_g098370 0 0 0 0
Sro248_g098380 0 0 0 0
Sro248_g098400 0 0 0 0
Sro248_g098410 0 0 0 0
Sro248_g098440 0 0 0 0
Sro2495_g329260 0 0 0 0
Sro2495_g329280 0 0 0 0
Sro2498_g329370 0 0 0 0
Sro249_g098540 0 0 0 0
Sro249_g098640 0 0 0 0
Sro249_g098670 0 0 0 0
Sro249_g098730 0 0 0 0
Sro24_g016210 0 0 0 0
Sro24_g016240 0 0 0 0
Sro24_g016270 0 0 0 0
Sro24_g016340 0 0 0 0
Sro24_g016350 0 0 0 0
Sro24_g016370 0 0 0 0
Sro24_g016420 0 0 0 0
Sro24_g016470 1 0 0 1
Sro24_g016580 0 0 0 0
Sro24_g016620 0 0 0 0
Sro24_g016630 0 0 0 0
Sro24_g016640 0 0 0 0
Sro24_g016680 0 0 0 0
Sro2500_g329410 0 0 0 0
Sro2502_g329500 0 0 0 0
Sro2503_g329600 0 0 0 0
Sro2506_g329690 0 0 0 0
Sro2509_g329750 0 0 0 0
Sro250_g098880 0 0 0 0
Sro250_g098910 0 0 0 0
Sro250_g098960 0 0 0 0
Sro2519_g330110 0 0 0 0
Sro251_g099290 0 0 0 0
Sro251_g099340 0 0 0 0
Sro251_g099360 0 0 0 0
Sro251_g099370 0 0 0 0
Sro251_g099380 0 0 0 0
Sro251_g099400 0 0 0 0
Sro251_g099450 0 0 0 0
Sro2526_g330250 0 0 0 0
Sro2526_g330280 0 0 0 0
Sro2528_g330350 0 0 0 0
Sro252_g099500 0 0 0 0
Sro252_g099510 0 0 0 0
Sro252_g099520 0 0 0 0
Sro252_g099530 0 0 0 0
Sro252_g099560 0 0 0 0
Sro252_g099610 0 0 0 0
Sro252_g099660 0 0 0 0
Sro252_g099690 0 0 0 0
Sro2532_g330440 0 0 0 0
Sro2533_g330470 0 0 0 0
Sro2536_g330510 0 0 0 0
Sro2537_g330540 0 0 0 0
Sro253_g099910 0 0 0 0
Sro253_g099920 0 0 0 0
Sro253_g100000 0 0 0 0
Sro253_g100040 0 0 0 0
Sro2540_g330610 0 0 0 0
Sro2541_g330670 0 0 0 0
Sro2542_g330720 0 0 0 0
Sro2542_g330730 0 0 0 0
Sro2546_g330840 0 0 0 0
Sro2547_g330870 0 0 0 0
Sro2549_g330880 0 0 0 0
Sro2549_g330900 0 0 0 0
Sro254_g100100 0 0 0 0
Sro254_g100110 0 0 0 0
Sro254_g100130 0 0 0 0
Sro254_g100150 0 0 0 0
Sro2550_g330950 0 0 0 0
Sro2550_g330960 0 0 0 0
Sro2555_g331130 0 0 0 0
Sro2556_g331160 1 0 0 1
Sro2558_g331190 0 0 0 0
Sro2558_g331200 0 0 0 0
Sro2558_g331240 0 0 0 0
Sro2559_g331260 0 0 0 0
Sro255_g100300 0 0 0 0
Sro255_g100310 0 0 0 0
Sro255_g100390 0 0 0 0
Sro255_g100410 0 0 0 0
Sro255_g100420 0 0 0 0
Sro255_g100460 1 0 0 1
Sro255_g100500 0 0 0 0
Sro2560_g331290 0 0 0 0
Sro2566_g331430 0 0 0 0
Sro2566_g331450 0 0 0 0
Sro2569_g331500 0 0 0 0
Sro256_g100630 0 0 0 0
Sro256_g100660 0 0 0 0
Sro256_g100680 0 0 0 0
Sro2570_g331530 0 0 0 0
Sro2571_g331580 0 0 0 0
Sro2572_g331610 0 0 0 0
Sro2572_g331630 0 0 0 0
Sro2572_g331640 0 0 0 0
Sro2576_g331730 0 0 0 0
Sro2579_g331810 0 0 0 0
Sro257_g100920 0 0 0 0
Sro257_g100940 0 0 0 0
Sro2588_g332010 0 0 0 0
Sro258_g101110 0 0 0 0
Sro258_g101120 0 0 0 0
Sro258_g101140 0 0 0 0
Sro258_g101200 0 0 0 0
Sro2591_g332050 0 0 0 0
Sro2599_g332240 0 0 0 0
Sro2599_g332260 0 0 0 0
Sro259_g101220 0 0 0 0
Sro259_g101240 0 0 0 0
Sro259_g101290 0 0 0 0
Sro259_g101300 0 0 0 0
Sro259_g101350 0 0 0 0
Sro259_g101390 0 0 0 0
Sro259_g101400 0 0 0 0
Sro259_g101420 0 0 0 0
Sro259_g101460 0 0 0 0
Sro259_g101470 0 0 0 0
Sro25_g016810 0 0 0 0
Sro25_g016820 0 0 0 0
Sro25_g016870 0 0 0 0
Sro25_g016880 0 0 0 0
Sro25_g016910 0 0 0 0
Sro25_g016920 0 0 0 0
Sro25_g016930 0 0 0 0
Sro25_g016960 0 0 0 0
Sro25_g017030 0 0 0 0
Sro25_g017040 0 0 0 0
Sro25_g017080 0 0 0 0
Sro25_g017090 0 0 0 0
Sro25_g017130 0 0 0 0
Sro25_g017160 1 0 0 1
Sro25_g017230 0 0 0 0
Sro25_g017260 0 0 0 0
Sro25_g017270 0 0 0 0
Sro25_g017330 0 0 0 0
Sro2607_g332440 0 0 0 0
Sro2609_g332480 0 0 0 0
Sro260_g101530 0 0 0 0
Sro260_g101550 0 0 0 0
Sro260_g101680 0 0 0 0
Sro2611_g332560 0 0 0 0
Sro2611_g332580 0 0 0 0
Sro2612_g332600 0 0 0 0
Sro2612_g332620 0 0 0 0
Sro2613_g332630 0 0 0 0
Sro2616_g332720 0 0 0 0
Sro2619_g332830 0 0 0 0
Sro2619_g332840 0 0 0 0
Sro261_g101740 0 0 0 0
Sro261_g101770 0 0 0 0
Sro261_g101780 0 0 0 0
Sro2622_g332860 0 0 0 0
Sro2623_g332910 0 0 0 0
Sro2627_g332990 0 0 0 0
Sro2628_g333030 0 0 0 0
Sro262_g102050 0 0 0 0
Sro262_g102060 0 0 0 0
Sro262_g102110 0 0 0 0
Sro2631_g333170 0 0 0 0
Sro2631_g333190 0 0 0 0
Sro2634_g333260 0 0 0 0
Sro2637_g333330 0 0 0 0
Sro2638_g333360 0 0 0 0
Sro2639_g333370 0 0 0 0
Sro263_g102130 0 0 0 0
Sro263_g102140 0 0 0 0
Sro263_g102230 0 0 0 0
Sro263_g102240 0 0 0 0
Sro263_g102270 0 0 0 0
Sro263_g102310 0 0 0 0
Sro263_g102330 0 0 0 0
Sro263_g102340 0 0 0 0
Sro2648_g333640 0 0 0 0
Sro2649_g333670 0 0 0 0
Sro264_g102450 0 0 0 0
Sro264_g102470 0 0 0 0
Sro264_g102600 0 0 0 0
Sro264_g102640 0 0 0 0
Sro2652_g333720 0 0 0 0
Sro2653_g333740 0 0 0 0
Sro2653_g333770 0 0 0 0
Sro2654_g333810 0 0 0 0
Sro2657_g333850 0 0 0 0
Sro2658_g333880 0 0 0 0
Sro2658_g333890 0 0 0 0
Sro2659_g333920 0 0 0 0
Sro265_g102790 0 0 0 0
Sro265_g102910 0 0 0 0
Sro2660_g333950 0 0 0 0
Sro2663_g334030 0 0 0 0
Sro2666_g334170 0 0 0 0
Sro2669_g334250 0 0 0 0
Sro266_g103000 0 0 0 0
Sro266_g103120 0 0 0 0
Sro266_g103290 0 0 0 0
Sro266_g103300 0 0 0 0
Sro2675_g334390 0 0 0 0
Sro2678_g334430 0 0 0 0
Sro267_g103320 0 0 0 0
Sro267_g103350 0 0 0 0
Sro267_g103400 0 0 0 0
Sro267_g103490 0 0 0 0
Sro2682_g334510 0 0 0 0
Sro2682_g334520 0 0 0 0
Sro2687_g334620 0 0 0 0
Sro2689_g334670 0 0 0 0
Sro268_g103610 0 0 0 0
Sro268_g103710 0 0 0 0
Sro268_g103760 0 0 0 0
Sro2694_g334860 0 0 0 0
Sro2696_g334940 0 0 0 0
Sro2699_g335020 0 0 0 0
Sro269_g103860 0 0 0 0
Sro269_g103890 0 0 0 0
Sro269_g103940 0 0 0 0
Sro269_g103950 0 0 0 0
Sro269_g104060 1 0 0 1
Sro26_g017420 0 0 0 0
Sro26_g017450 0 0 0 0
Sro26_g017600 0 0 0 0
Sro26_g017640 0 0 0 0
Sro26_g017710 0 0 0 0
Sro26_g017720 0 0 0 0
Sro26_g017770 0 0 0 0
Sro26_g017900 0 0 0 0
Sro26_g017960 0 0 0 0
Sro2702_g335140 0 0 0 0
Sro2705_g335180 0 0 0 0
Sro270_g104180 0 0 0 0
Sro270_g104270 0 0 0 0
Sro270_g104290 0 0 0 0
Sro270_g104330 0 0 0 0
Sro2711_g335270 0 0 0 0
Sro2717_g335410 0 0 0 0
Sro271_g104450 0 0 0 0
Sro271_g104470 0 0 0 0
Sro271_g104480 0 0 0 0
Sro271_g104580 0 0 0 0
Sro271_g104590 0 0 0 0
Sro271_g104600 0 0 0 0
Sro271_g104690 0 0 0 0
Sro2723_g335600 0 0 0 0
Sro2725_g335620 0 0 0 0
