padjScreen t15 t1 t3
Sro84_g044660 0 0 0 0
Sro84_g044750 0 0 0 0
Sro84_g044800 0 0 0 0
Sro84_g044860 0 0 0 0
Sro851_g210810 0 0 0 0
Sro851_g210860 0 0 0 0
Sro852_g210930 0 0 0 0
Sro852_g211030 0 0 0 0
Sro853_g211080 0 0 0 0
Sro853_g211150 0 0 0 0
Sro855_g211380 0 0 0 0
Sro855_g211470 1 0 0 1
Sro856_g211530 0 0 0 0
Sro856_g211550 0 0 0 0
Sro856_g211590 0 0 0 0
Sro856_g211600 0 0 0 0
Sro856_g211630 0 0 0 0
Sro857_g211710 0 0 0 0
Sro859_g211990 0 0 0 0
Sro859_g212060 0 0 0 0
Sro859_g212070 0 0 0 0
Sro85_g045200 0 0 0 0
Sro85_g045520 0 0 0 0
Sro85_g045550 0 0 0 0
Sro860_g212150 0 0 0 0
Sro860_g212160 0 0 0 0
Sro862_g212490 0 0 0 0
Sro865_g212740 0 0 0 0
Sro865_g212750 0 0 0 0
Sro865_g212840 0 0 0 0
Sro865_g212860 0 0 0 0
Sro866_g213030 0 0 0 0
Sro866_g213040 0 0 0 0
Sro867_g213200 0 0 0 0
Sro867_g213220 0 0 0 0
Sro868_g213410 0 0 0 0
Sro869_g213460 0 0 0 0
Sro869_g213520 0 0 0 0
Sro869_g213530 0 0 0 0
Sro86_g045650 0 0 0 0
Sro86_g045730 0 0 0 0
Sro86_g045780 0 0 0 0
Sro870_g213690 0 0 0 0
Sro871_g213750 0 0 0 0
Sro875_g214390 0 0 0 0
Sro876_g214470 0 0 0 0
Sro876_g214510 0 0 0 0
Sro876_g214570 0 0 0 0
Sro877_g214660 0 0 0 0
Sro877_g214680 0 0 0 0
Sro878_g214770 0 0 0 0
Sro878_g214830 0 0 0 0
Sro87_g046130 0 0 0 0
Sro880_g214940 0 0 0 0
Sro882_g215360 0 0 0 0
Sro887_g216370 0 0 0 0
Sro88_g046360 0 0 0 0
Sro88_g046540 0 0 0 0
Sro88_g046610 0 0 0 0
Sro88_g046630 0 0 0 0
Sro88_g046670 0 0 0 0
Sro891_g216830 0 0 0 0
Sro893_g217050 0 0 0 0
Sro893_g217060 0 0 0 0
Sro895_g217280 0 0 0 0
Sro896_g217330 0 0 0 0
Sro896_g217350 0 0 0 0
Sro896_g217360 0 0 0 0
Sro898_g217550 0 0 0 0
Sro899_g217770 0 0 0 0
Sro89_g046800 0 0 0 0
Sro89_g047000 0 0 0 0
Sro89_g047010 0 0 0 0
Sro89_g047150 0 0 0 0
Sro8_g006570 0 0 0 0
Sro8_g006700 0 0 0 0
Sro8_g006740 0 0 0 0
Sro8_g006770 0 0 0 0
Sro8_g006790 0 0 0 0
Sro8_g006880 0 0 0 0
Sro900_g217790 0 0 0 0
Sro900_g217860 0 0 0 0
Sro902_g218100 0 0 0 0
Sro902_g218120 0 0 0 0
Sro902_g218130 0 0 0 0
Sro904_g218440 0 0 0 0
Sro905_g218590 0 0 0 0
Sro906_g218620 0 0 0 0
Sro907_g218740 0 0 0 0
Sro908_g218830 0 0 0 0
Sro909_g219030 0 0 0 0
Sro909_g219050 0 0 0 0
Sro911_g219250 0 0 0 0
Sro911_g219260 0 0 0 0
Sro916_g219780 0 0 0 0
Sro916_g219830 0 0 0 0
Sro917_g219950 0 0 0 0
Sro91_g047710 0 0 0 0
Sro91_g047720 0 0 0 0
Sro920_g220240 0 0 0 0
Sro921_g220360 0 0 0 0
Sro923_g220720 0 0 0 0
Sro925_g220880 0 0 0 0
Sro925_g220920 0 0 0 0
Sro926_g220960 0 0 0 0
Sro926_g221010 0 0 0 0
Sro927_g221110 0 0 0 0
Sro927_g221200 0 0 0 0
Sro928_g221280 0 0 0 0
Sro92_g048070 0 0 0 0
Sro92_g048160 0 0 0 0
Sro931_g221420 0 0 0 0
Sro931_g221530 0 0 0 0
Sro932_g221600 0 0 0 0
Sro932_g221670 0 0 0 0
Sro936_g222140 0 0 0 0
Sro93_g048300 0 0 0 0
Sro93_g048370 0 0 0 0
Sro93_g048540 0 0 0 0
Sro93_g048670 0 0 0 0
Sro941_g222620 0 0 0 0
Sro942_g222710 0 0 0 0
Sro943_g222780 0 0 0 0
Sro945_g223040 0 0 0 0
Sro945_g223120 0 0 0 0
Sro945_g223150 0 0 0 0
Sro946_g223200 0 0 0 0
Sro946_g223210 0 0 0 0
Sro946_g223220 0 0 0 0
Sro946_g223320 0 0 0 0
Sro947_g223390 0 0 0 0
Sro947_g223410 0 0 0 0
Sro947_g223470 0 0 0 0
Sro948_g223500 0 0 0 0
Sro949_g223650 0 0 0 0
Sro94_g048900 1 0 1 0
Sro94_g048920 0 0 0 0
Sro94_g049060 0 0 0 0
Sro950_g223730 0 0 0 0
Sro952_g224010 0 0 0 0
Sro952_g224140 0 0 0 0
Sro953_g224200 0 0 0 0
Sro954_g224380 0 0 0 0
Sro955_g224400 0 0 0 0
Sro955_g224430 0 0 0 0
Sro95_g049200 0 0 0 0
Sro961_g224950 0 0 0 0
Sro961_g225030 0 0 0 0
Sro962_g225080 0 0 0 0
Sro962_g225100 0 0 0 0
Sro962_g225210 0 0 0 0
Sro963_g225280 0 0 0 0
Sro964_g225370 0 0 0 0
Sro967_g225800 0 0 0 0
Sro968_g225930 0 0 0 0
Sro968_g225960 0 0 0 0
Sro969_g226160 0 0 0 0
Sro969_g226290 0 0 0 0
Sro96_g049580 0 0 0 0
Sro96_g049650 0 0 0 0
Sro96_g049710 0 0 0 0
Sro96_g049720 0 0 0 0
Sro96_g049740 0 0 0 0
Sro96_g049750 0 0 0 0
Sro970_g226300 0 0 0 0
Sro970_g226400 0 0 0 0
Sro972_g226660 0 0 0 0
Sro973_g226670 0 0 0 0
Sro974_g226710 0 0 0 0
Sro975_g226850 0 0 0 0
Sro975_g226870 0 0 0 0
Sro975_g226880 0 0 0 0
Sro976_g226960 0 0 0 0
Sro976_g226970 0 0 0 0
Sro978_g227090 0 0 0 0
Sro978_g227140 0 0 0 0
Sro97_g049830 0 0 0 0
Sro97_g049920 0 0 0 0
Sro97_g050140 0 0 0 0
Sro980_g227420 0 0 0 0
Sro982_g227620 0 0 0 0
Sro982_g227780 0 0 0 0
Sro983_g227860 0 0 0 0
Sro984_g227920 0 0 0 0
Sro985_g228000 0 0 0 0
Sro987_g228200 0 0 0 0
Sro987_g228250 0 0 0 0
Sro987_g228270 0 0 0 0
Sro988_g228340 0 0 0 0
Sro98_g050570 0 0 0 0
Sro991_g228660 0 0 0 0
Sro992_g228790 0 0 0 0
Sro994_g229050 0 0 0 0
Sro994_g229100 0 0 0 0
Sro995_g229180 0 0 0 0
Sro996_g229240 0 0 0 0
Sro996_g229270 0 0 0 0
Sro998_g229490 0 0 0 0
Sro998_g229520 0 0 0 0
Sro99_g050850 0 0 0 0
Sro9_g006960 0 0 0 0
Sro9_g006980 0 0 0 0
Sro9_g007000 0 0 0 0
Sro9_g007080 0 0 0 0
Sro9_g007310 0 0 0 0
Sro9_g007340 0 0 0 0
Sro9_g007380 0 0 0 0
Sro9_g007520 0 0 0 0
Sro9_g007640 0 0 0 0
Sro9_g007730 0 0 0 0
