padjScreen t15 t1 t3
Sro769_g199830 0.55721507607736 NA NA NA
Sro406_g136360 0.557258690179837 NA NA NA
Sro1455_g274150 0.557355748650814 NA NA NA
Sro3177_g344800 0.557355748650814 NA NA NA
Sro2687_g334610 0.557357665039721 NA NA NA
Sro1634_g287450 0.557454914724335 NA NA NA
Sro2252_g320860 0.557523367418404 NA NA NA
Sro809_g205600 0.557604011910206 NA NA NA
Sro207_g086870 0.557697209089825 NA NA NA
Sro267_g103310 0.557697209089825 NA NA NA
Sro41_g025040 0.557697209089825 NA NA NA
Sro2550_g330960 0.557810240241478 NA NA NA
Sro724_g193150 0.557810240241478 NA NA NA
Sro1447_g273570 0.557886244456103 NA NA NA
Sro2528_g330390 0.557949134768504 NA NA NA
Sro212_g088150 0.55796938755322 NA NA NA
Sro1588_g284320 0.557970029496647 NA NA NA
Sro228_g092690 0.557970029496647 NA NA NA
Sro513_g157750 0.557970029496647 NA NA NA
Sro656_g182430 0.557970029496647 NA NA NA
Sro546_g164010 0.558120999595307 NA NA NA
Sro643_g180280 0.558120999595307 NA NA NA
Sro1395_g269120 0.558178789029969 NA NA NA
Sro1857_g302040 0.558218956021732 NA NA NA
Sro2332_g323610 0.558218956021732 NA NA NA
Sro970_g226390 0.558218956021732 NA NA NA
Sro99_g051020 0.558307885027854 NA NA NA
Sro312_g114460 0.558373461496415 NA NA NA
Sro97_g050110 0.558413411974117 NA NA NA
Sro65_g036880 0.558529783759503 NA NA NA
Sro968_g226060 0.558529783759503 NA NA NA
Sro998_g229540 0.558529783759503 NA NA NA
Sro564_g167390 0.558557377316376 NA NA NA
Sro513_g157870 0.558581302768377 NA NA NA
Sro2542_g330720 0.558638029080296 NA NA NA
Sro508_g156790 0.558688260685031 NA NA NA
Sro1062_g236990 0.558695153667902 NA NA NA
Sro3_g002530 0.558695153667902 NA NA NA
Sro1715_g293090 0.558768610539059 NA NA NA
Sro2268_g321330 0.558768610539059 NA NA NA
Sro22_g015210 0.558768610539059 NA NA NA
Sro503_g155710 0.558768610539059 NA NA NA
Sro129_g061430 0.558801489220377 NA NA NA
Sro356_g125460 0.558801489220377 NA NA NA
Sro139_g065200 0.558815418767884 NA NA NA
Sro792_g203160 0.558893305692904 NA NA NA
Sro344_g122350 0.558893945498782 NA NA NA
Sro133_g062950 0.558996411142015 NA NA NA
Sro827_g207900 0.559086152320768 NA NA NA
Sro1983_g309250 0.559087717380342 NA NA NA
Sro2178_g317860 0.559099553632764 NA NA NA
Sro299_g111320 0.559099553632764 NA NA NA
Sro2326_g323430 0.559256919745431 NA NA NA
Sro987_g228220 0.559267840325772 NA NA NA
Sro1746_g295000 0.559284871337063 NA NA NA
Sro448_g145200 0.559290354199611 NA NA NA
Sro2145_g316350 0.559372651211617 NA NA NA
Sro594_g172450 0.559372651211617 NA NA NA
Sro1263_g257240 0.559411148462237 NA NA NA
Sro1831_g300380 0.559411148462237 NA NA NA
Sro247_g097940 0.559411148462237 NA NA NA
Sro952_g224110 0.559411148462237 NA NA NA
Sro1024_g232630 0.559451652079507 NA NA NA
Sro1123_g243640 0.559451652079507 NA NA NA
Sro217_g089760 0.559451652079507 NA NA NA
Sro2766_g336650 0.559451652079507 NA NA NA
Sro307_g113300 0.559451652079507 NA NA NA
Sro324_g117680 0.559451652079507 NA NA NA
Sro411_g137610 0.559451652079507 NA NA NA
Sro65_g036910 0.559451652079507 NA NA NA
Sro712_g191390 0.559451652079507 NA NA NA
Sro582_g170500 0.559699058173557 NA NA NA
Sro114_g056330 0.559705073785492 NA NA NA
Sro168_g074780 0.559929178722444 NA NA NA
Sro270_g104280 0.559929178722444 NA NA NA
Sro666_g184040 0.559929178722444 NA NA NA
Sro1552_g281860 0.560170905965791 NA NA NA
Sro159_g071950 0.560170905965791 NA NA NA
Sro2516_g329960 0.560170905965791 NA NA NA
Sro2989_g341770 0.560170905965791 NA NA NA
Sro567_g167900 0.560182120840162 NA NA NA
Sro116_g057120 0.560217051877833 NA NA NA
Sro4_g003790 0.560296944637481 NA NA NA
Sro64_g036120 0.560296944637481 NA NA NA
Sro1334_g263760 0.560480009963928 NA NA NA
Sro2520_g330150 0.560818889834391 NA NA NA
Sro1101_g241500 0.560827770041394 NA NA NA
Sro16_g011950 0.560827770041394 NA NA NA
Sro361_g126600 0.560827770041394 NA NA NA
Sro15_g011060 0.560870095780826 NA NA NA
Sro532_g161470 0.560870095780826 NA NA NA
Sro300_g111740 0.560888832756429 NA NA NA
Sro3026_g342320 0.560945206841987 NA NA NA
Sro812_g206030 0.560945620174738 NA NA NA
Sro32_g020690 0.560958687538375 NA NA NA
Sro746_g196430 0.561062971232503 NA NA NA
Sro1481_g276240 0.561112159742187 NA NA NA
Sro261_g101840 0.561123319713945 NA NA NA
Sro2908_g340070 0.561123319713945 NA NA NA
Sro280_g107040 0.561161260749109 NA NA NA
Sro1413_g270550 0.561271609534776 NA NA NA
Sro195_g083260 0.561271609534776 NA NA NA
Sro239_g095910 0.561271609534776 NA NA NA
Sro269_g104040 0.561271609534776 NA NA NA
Sro385_g131670 0.561271609534776 NA NA NA
Sro547_g164280 0.561271609534776 NA NA NA
Sro801_g204460 0.561271609534776 NA NA NA
Sro289_g109010 0.561276136435385 NA NA NA
Sro460_g147410 0.561455393925729 NA NA NA
Sro2077_g313610 0.561496074416636 NA NA NA
Sro1948_g307220 0.561616772967483 NA NA NA
Sro691_g187760 0.561616772967483 NA NA NA
Sro170_g075340 0.561633077155068 NA NA NA
Sro426_g140520 0.561714198057562 NA NA NA
Sro2018_g311240 0.56182691705242 NA NA NA
Sro520_g159180 0.56182691705242 NA NA NA
Sro909_g219020 0.56182691705242 NA NA NA
Sro492_g153870 0.561836566740144 NA NA NA
Sro1292_g260000 0.561836821411187 NA NA NA
Sro180_g078750 0.561836821411187 NA NA NA
Sro695_g188700 0.561864259043068 NA NA NA
Sro523_g159740 0.562006964719712 NA NA NA
Sro356_g125290 0.562159920219965 NA NA NA
Sro67_g037390 0.562159920219965 NA NA NA
Sro339_g121000 0.562275615907374 NA NA NA
Sro470_g149410 0.562408014110596 NA NA NA
Sro25_g017280 0.562582182533516 NA NA NA
Sro2169_g317380 0.562801965421691 NA NA NA
Sro284_g107880 0.562856320792939 NA NA NA
Sro548_g164430 0.562856320792939 NA NA NA
Sro799_g204070 0.56287307466076 NA NA NA
Sro1206_g252380 0.562997001074328 NA NA NA
Sro2386_g325730 0.563038117682633 NA NA NA
Sro210_g087540 0.563039642433558 NA NA NA
Sro1181_g249830 0.563046003279452 NA NA NA
Sro196_g083480 0.563046003279452 NA NA NA
Sro1325_g262910 0.563065203737658 NA NA NA
Sro1988_g309680 0.563065203737658 NA NA NA
Sro47_g027850 0.563065203737658 NA NA NA
Sro485_g152450 0.563065203737658 NA NA NA
Sro161_g072610 0.563109111290758 NA NA NA
Sro274_g105570 0.563109111290758 NA NA NA
Sro1360_g266130 0.563254476648214 NA NA NA
Sro166_g074030 0.563254476648214 NA NA NA
Sro1786_g297460 0.563254476648214 NA NA NA
Sro747_g196580 0.563254476648214 NA NA NA
Sro1199_g251790 0.563264389433626 NA NA NA
Sro278_g106490 0.563264389433626 NA NA NA
Sro49_g028860 0.563264389433626 NA NA NA
Sro4460_g354040 0.563313584327575 NA NA NA
Sro3107_g343880 0.563337235807679 NA NA NA
Sro452_g145890 0.563337235807679 NA NA NA
Sro900_g217890 0.563337235807679 NA NA NA
Sro1_g000440 0.563338658477726 NA NA NA
Sro1515_g278940 0.56345674895992 NA NA NA
Sro259_g101460 0.563462261412052 NA NA NA
Sro85_g045420 0.563547562239756 NA NA NA
Sro1062_g236880 0.563564460361505 NA NA NA
Sro14_g010540 0.563680623470157 NA NA NA
Sro373_g128950 0.563680623470157 NA NA NA
Sro220_g090820 0.56371598267541 NA NA NA
Sro127_g060730 0.563789575491694 NA NA NA
Sro1480_g276190 0.563789575491694 NA NA NA
Sro417_g138700 0.563789575491694 NA NA NA
Sro581_g170290 0.563861477838782 NA NA NA
Sro839_g209220 0.564098674539346 NA NA NA
Sro1106_g242040 0.564239263438633 NA NA NA
Sro123_g059440 0.564271942178051 NA NA NA
Sro11_g008700 0.56455131468759 NA NA NA
Sro393_g133730 0.56455131468759 NA NA NA
Sro4021_g352560 0.56455131468759 NA NA NA
Sro1527_g279850 0.564567340049196 NA NA NA
Sro1769_g296430 0.564589447600979 NA NA NA
Sro2243_g320450 0.564637578836605 NA NA NA
Sro598_g173080 0.564637578836605 NA NA NA
Sro309_g113820 0.564755532303683 NA NA NA
Sro637_g179490 0.564795762733068 NA NA NA
Sro553_g165200 0.564804551139484 NA NA NA
Sro39_g024400 0.56481315061926 NA NA NA
Sro9_g007030 0.56481315061926 NA NA NA
Sro555_g165710 0.564933160562889 NA NA NA
Sro671_g184920 0.564939165188788 NA NA NA
Sro807_g205280 0.564943799714311 NA NA NA
Sro889_g216620 0.564943799714311 NA NA NA
Sro3519_g348840 0.564981638040963 NA NA NA
Sro3663_g350060 0.564984231756661 NA NA NA
Sro2734_g335840 0.565007702728307 NA NA NA
Sro356_g125470 0.565007702728307 NA NA NA
Sro3644_g349950 0.565007702728307 NA NA NA
Sro792_g203080 0.565007702728307 NA NA NA
Sro51_chlor_g029470 0.56521199807846 NA NA NA
Sro606_g174460 0.56521199807846 NA NA NA
Sro1549_g281620 0.565299764835373 NA NA NA
Sro523_g159780 0.565436808322755 NA NA NA
Sro13_g009690 0.565468190663001 NA NA NA
Sro2588_g331980 0.565561044688342 NA NA NA
Sro262_g101990 0.565595872056031 NA NA NA
Sro1789_g297690 0.565627287840836 NA NA NA
Sro353_g124390 0.565627287840836 NA NA NA
Sro455_g146520 0.565627287840836 NA NA NA
Sro920_g220290 0.565670891551431 NA NA NA
Sro1105_g241930 0.565882831759846 NA NA NA
Sro2195_g318560 0.565894312049363 NA NA NA
Sro52_g030810 0.565969840231652 NA NA NA
Sro319_g116330 0.565981782247052 NA NA NA
Sro227_g092180 0.566076240944483 NA NA NA
Sro309_g113800 0.566076240944483 NA NA NA
Sro49_g028520 0.566076240944483 NA NA NA
Sro561_g166740 0.566102211538278 NA NA NA
Sro1212_g252860 0.566173170442502 NA NA NA
Sro475_g150320 0.566173170442502 NA NA NA
Sro51_chlor_g030080 0.566173170442502 NA NA NA
Sro2243_g320440 0.566204139515273 NA NA NA
Sro266_g103300 0.566204139515273 NA NA NA
Sro1087_g239790 0.566311698816043 NA NA NA
Sro2055_g312820 0.566438027700248 NA NA NA
Sro112_g055770 0.566518666032055 NA NA NA
Sro1389_g268560 0.566518666032055 NA NA NA
Sro289_g109100 0.566518666032055 NA NA NA
Sro47_g027760 0.566518666032055 NA NA NA
Sro1401_g269490 0.566603427499239 NA NA NA
Sro236_g094870 0.566651488178152 NA NA NA
Sro2408_g326620 0.566651488178152 NA NA NA
Sro133_g063150 0.567002455087021 NA NA NA
Sro2618_g332770 0.567002455087021 NA NA NA
Sro365_g127430 0.567071408549796 NA NA NA
Sro504_g155940 0.567093546436891 NA NA NA
Sro1510_g278640 0.567133406646667 NA NA NA
Sro51_chlor_g030240 0.567133406646667 NA NA NA
Sro1255_g256490 0.567146202277753 NA NA NA
Sro171_g075620 0.567231956702187 NA NA NA
Sro1763_g296030 0.56751195492933 NA NA NA
Sro1716_g293160 0.567641935068484 NA NA NA
Sro1792_g297830 0.567641935068484 NA NA NA
Sro673_g185240 0.567681514961546 NA NA NA
Sro850_g210670 0.567681514961546 NA NA NA
Sro129_g061660 0.567706043820637 NA NA NA
Sro1666_g289710 0.567706043820637 NA NA NA
Sro997_g229380 0.568109267586537 NA NA NA
Sro625_g177670 0.568320390795198 NA NA NA
Sro1384_g268090 0.568346460425852 NA NA NA
Sro144_g066870 0.568346460425852 NA NA NA
Sro1664_g289500 0.568346460425852 NA NA NA
Sro23_g016130 0.568346460425852 NA NA NA
Sro326_g118130 0.568346460425852 NA NA NA
Sro691_g187750 0.568346460425852 NA NA NA
Sro922_g220540 0.568346460425852 NA NA NA
Sro1781_g297100 0.568356280973373 NA NA NA
Sro363_g126920 0.568376793916104 NA NA NA
Sro575_g169320 0.568509310457507 NA NA NA
Sro82_g043770 0.568523613186269 NA NA NA
Sro817_g206760 0.568903966369415 NA NA NA
Sro233_g094290 0.569028184175926 NA NA NA
Sro1111_g242390 0.569620261387285 NA NA NA
Sro2305_g322620 0.569620261387285 NA NA NA
Sro2880_g339240 0.569620261387285 NA NA NA
Sro361_g126550 0.569620261387285 NA NA NA
Sro369_g128180 0.569620261387285 NA NA NA
Sro434_g142120 0.569620261387285 NA NA NA
Sro692_g188050 0.569620261387285 NA NA NA
Sro756_g197840 0.569679918642154 NA NA NA
Sro761_g198450 0.569703746232692 NA NA NA
Sro1083_g239410 0.56975671207161 NA NA NA
Sro2107_g314830 0.56975671207161 NA NA NA
Sro125_g060070 0.569816586786329 NA NA NA
Sro77_g041950 0.569816586786329 NA NA NA
Sro1336_g264050 0.569902768751413 NA NA NA
Sro49_g028570 0.569911709970564 NA NA NA
Sro376_g129840 0.569949820840042 NA NA NA
Sro30_g019550 0.56999200413245 NA NA NA
Sro1976_g308860 0.570024009753796 NA NA NA
Sro136_g064060 0.570026333036479 NA NA NA
Sro165_g073790 0.570038397939993 NA NA NA
Sro1080_g238980 0.57016781828293 NA NA NA
Sro1128_g244270 0.57016781828293 NA NA NA
Sro1468_g275180 0.57016781828293 NA NA NA
Sro3437_g348010 0.57033211390206 NA NA NA
Sro66_g037060 0.570429843070235 NA NA NA
Sro691_g187880 0.570452049740168 NA NA NA
Sro3028_g342410 0.570498924065411 NA NA NA
Sro884_mit_g215770 0.570498924065411 NA NA NA
Sro957_g224580 0.570498924065411 NA NA NA
Sro1892_g303850 0.570764235176531 NA NA NA
Sro650_g181410 0.570764235176531 NA NA NA
Sro1364_g266440 0.57086515486175 NA NA NA
Sro1047_g235170 0.570898911012649 NA NA NA
Sro10_g007790 0.570898911012649 NA NA NA
Sro1287_g259440 0.57097121211486 NA NA NA
Sro271_g104420 0.57097121211486 NA NA NA
Sro135_g063710 0.57101271522914 NA NA NA
Sro1654_g288890 0.57101271522914 NA NA NA
Sro16_g011750 0.571014585841597 NA NA NA
Sro481_g151590 0.571014585841597 NA NA NA
Sro8_g006810 0.571014585841597 NA NA NA
Sro1402_g269610 0.571084222806968 NA NA NA
Sro17_g012350 0.571084222806968 NA NA NA
Sro1718_g293350 0.571107349430105 NA NA NA
Sro322_g117110 0.571122207692322 NA NA NA
Sro86_g045570 0.571275922216807 NA NA NA
Sro1606_g285510 0.571290606293589 NA NA NA
Sro819_g207080 0.571290606293589 NA NA NA
Sro461_g147720 0.571492937407769 NA NA NA
Sro1013_g231340 0.571652609883588 NA NA NA
Sro2008_g310660 0.571652609883588 NA NA NA
Sro294_g110170 0.571702015872259 NA NA NA
Sro729_g193760 0.571702015872259 NA NA NA
Sro780_g201420 0.571722161608391 NA NA NA
Sro106_g053610 0.571742344536017 NA NA NA
Sro1270_g257940 0.571742344536017 NA NA NA
Sro295_g110530 0.571778080109314 NA NA NA
Sro34_g021820 0.571778080109314 NA NA NA
Sro600_g173370 0.571844780794135 NA NA NA
Sro1168_g248490 0.571919480351262 NA NA NA
Sro1044_g234880 0.571980803830405 NA NA NA
Sro1469_g275350 0.572034236156617 NA NA NA
Sro1187_g250450 0.572147852982522 NA NA NA
Sro2940_g340690 0.572180544008032 NA NA NA
Sro1266_g257560 0.572219616934617 NA NA NA
Sro1738_g294500 0.572219616934617 NA NA NA
Sro2209_g319170 0.57222109795619 NA NA NA
Sro699_g189530 0.572263524315859 NA NA NA
Sro1283_g259090 0.572280685850306 NA NA NA
Sro182_g079510 0.572280966816699 NA NA NA
Sro1005_g230180 0.572344036185969 NA NA NA
Sro884_mit_g215990 0.572377652146393 NA NA NA
Sro607_g174660 0.572464091986681 NA NA NA
Sro1647_g288350 0.572507419841675 NA NA NA
Sro2212_g319270 0.572507419841675 NA NA NA
Sro289_g108970 0.572507419841675 NA NA NA
Sro589_g171690 0.572507419841675 NA NA NA
Sro690_g187650 0.572567095960992 NA NA NA
Sro2393_g325870 0.572607115245528 NA NA NA
Sro24_g016300 0.572607115245528 NA NA NA
Sro579_g170030 0.57260987009055 NA NA NA
Sro1541_g280920 0.573148365700425 NA NA NA
Sro305_g112880 0.573148365700425 NA NA NA
Sro545_g163850 0.573148365700425 NA NA NA
Sro693_g188270 0.573148365700425 NA NA NA
Sro723_g193030 0.573148365700425 NA NA NA
Sro1815_g299380 0.573227540043653 NA NA NA
Sro620_g176560 0.573227540043653 NA NA NA
Sro547_g164220 0.573402178509631 NA NA NA
Sro8_g006930 0.57349550048173 NA NA NA
Sro42_g025540 0.573505657607833 NA NA NA
Sro1083_g239270 0.573621894088904 NA NA NA
Sro2292_g322220 0.573621894088904 NA NA NA
Sro250_g098910 0.573722146464457 NA NA NA
Sro942_g222720 0.573722146464457 NA NA NA
Sro427_g140610 0.573747764854264 NA NA NA
Sro1_g000650 0.5740162066516 NA NA NA
Sro658_g182660 0.5740162066516 NA NA NA
Sro504_g155980 0.57409237620261 NA NA NA
Sro800_g204340 0.574114274623241 NA NA NA
Sro884_mit_g215830 0.574192635908687 NA NA NA
Sro1589_g284370 0.574221379003749 NA NA NA
Sro15_g011040 0.574221379003749 NA NA NA
Sro1604_g285370 0.574221379003749 NA NA NA
Sro75_g041310 0.574221379003749 NA NA NA
Sro51_chlor_g029970 0.574279823820261 NA NA NA
Sro247_g098170 0.574336246420164 NA NA NA
Sro253_g099900 0.574336246420164 NA NA NA
Sro46_g027410 0.574336246420164 NA NA NA
Sro59_g034260 0.574336246420164 NA NA NA
Sro906_g218630 0.574336246420164 NA NA NA
Sro109_g054670 0.574371701367124 NA NA NA
Sro82_g043980 0.574371701367124 NA NA NA
Sro746_g196450 0.574444949880147 NA NA NA
Sro58_g033840 0.574564604138616 NA NA NA
Sro201_g085250 0.57466320927229 NA NA NA
Sro276_g105980 0.57466516385651 NA NA NA
Sro1585_g284100 0.574709509334244 NA NA NA
Sro931_g221510 0.574764013156066 NA NA NA
Sro1203_g252060 0.574772327412236 NA NA NA
Sro2124_g315620 0.574899996552346 NA NA NA
Sro328_g118730 0.574899996552346 NA NA NA
Sro62_g035500 0.574899996552346 NA NA NA
Sro712_g191330 0.574899996552346 NA NA NA
Sro115_g056800 0.57490753485762 NA NA NA
Sro51_chlor_g030230 0.57490753485762 NA NA NA
Sro1912_g304970 0.575078876749274 NA NA NA
Sro260_g101560 0.575090645290483 NA NA NA
Sro506_g156380 0.575090645290483 NA NA NA
Sro177_g077670 0.575117501648022 NA NA NA
Sro447_g144910 0.575117501648022 NA NA NA
Sro252_g099610 0.575118935696754 NA NA NA
Sro795_g203630 0.575124082867292 NA NA NA
Sro311_g114420 0.575139218028588 NA NA NA
Sro162_g073000 0.575270710909857 NA NA NA
Sro45_g027100 0.575339390949038 NA NA NA
Sro2771_g336750 0.57537640281187 NA NA NA
Sro56_g033020 0.57537640281187 NA NA NA
Sro764_g199010 0.575392005564102 NA NA NA
Sro1004_g230140 0.575435328568862 NA NA NA
Sro1072_g238000 0.57565869510406 NA NA NA
Sro161_g072650 0.57565869510406 NA NA NA
Sro433_g141830 0.57565869510406 NA NA NA
Sro488_g153060 0.575718135238181 NA NA NA
Sro884_mit_g215930 0.575729054947247 NA NA NA
Sro1332_g263600 0.575804729524453 NA NA NA
Sro1310_g261690 0.575805066122315 NA NA NA
Sro2357_g324620 0.575860358726468 NA NA NA
Sro520_g159190 0.57587610795123 NA NA NA
Sro613_g175540 0.575880431840251 NA NA NA
Sro793_g203270 0.575885541322205 NA NA NA
Sro1027_g233050 0.575956723847949 NA NA NA
Sro1208_g252590 0.575956723847949 NA NA NA
Sro684_g186790 0.575956723847949 NA NA NA
Sro51_chlor_g030350 0.576056055950362 NA NA NA
Sro1463_g274810 0.576056968490834 NA NA NA
Sro793_g203240 0.576056968490834 NA NA NA
Sro313_g114920 0.576095086077722 NA NA NA
Sro209_g087280 0.576095694065285 NA NA NA
Sro633_g178810 0.576095694065285 NA NA NA
Sro5_g004030 0.576133262730738 NA NA NA
Sro26_g017810 0.576206101853724 NA NA NA
Sro4_g003110 0.576206101853724 NA NA NA
Sro265_g102930 0.576273352447413 NA NA NA
Sro506_g156330 0.576375500144309 NA NA NA
Sro458_g147050 0.576410496553683 NA NA NA
Sro2974_g341270 0.576416713984223 NA NA NA
Sro19_g013350 0.576442202727608 NA NA NA
Sro33_g021490 0.576524557231413 NA NA NA
Sro68_g038230 0.5765996812003 NA NA NA
Sro134_g063420 0.576627947501804 NA NA NA
Sro51_chlor_g030720 0.576627947501804 NA NA NA
Sro1873_g302940 0.576648848229291 NA NA NA
Sro142_g066370 0.576678479349051 NA NA NA
Sro347_g122830 0.576678479349051 NA NA NA
Sro434_g142140 0.576678479349051 NA NA NA
Sro92_g047950 0.576678479349051 NA NA NA
Sro799_g204180 0.57672486855918 NA NA NA
Sro117_g057360 0.576804493719661 NA NA NA
Sro1364_g266480 0.576906665731581 NA NA NA
Sro471_g149680 0.576906665731581 NA NA NA
Sro817_g206900 0.577009592792656 NA NA NA
Sro172_g076060 0.577035454599715 NA NA NA
Sro1874_g303000 0.577042154997475 NA NA NA
Sro188_g081200 0.577042154997475 NA NA NA
Sro2025_g311650 0.577042154997475 NA NA NA
Sro219_g090310 0.577042154997475 NA NA NA
Sro1711_g292790 0.577150554916848 NA NA NA
Sro1711_g292860 0.577150554916848 NA NA NA
Sro432_g141630 0.577150554916848 NA NA NA
Sro909_g218950 0.577150554916848 NA NA NA
Sro178_g078320 0.577255265364026 NA NA NA
Sro661_g183240 0.577255265364026 NA NA NA
Sro2649_g333670 0.577392055208632 NA NA NA
Sro301_g111960 0.577435481817953 NA NA NA
Sro553_g165290 0.577435481817953 NA NA NA
Sro820_g207220 0.577435481817953 NA NA NA
Sro162_g072880 0.577493398975916 NA NA NA
Sro563_g167170 0.577506740791706 NA NA NA
Sro781_g201500 0.577506740791706 NA NA NA
Sro1255_g256510 0.57761970086591 NA NA NA
Sro165_g073720 0.577649068630575 NA NA NA
Sro345_g122560 0.577772508300272 NA NA NA
Sro437_g142730 0.577790515619756 NA NA NA
Sro566_g167780 0.577790515619756 NA NA NA
Sro426_g140280 0.577942650574658 NA NA NA
Sro453_g146140 0.577945455133449 NA NA NA
Sro154_g070110 0.57795092568893 NA NA NA
Sro4_g003620 0.57795092568893 NA NA NA
Sro624_g177320 0.57795092568893 NA NA NA
Sro1048_g235260 0.578115391947783 NA NA NA
Sro3189_g344920 0.578115391947783 NA NA NA
Sro901_g218030 0.578179283519037 NA NA NA
Sro26_g017770 0.578227065152032 NA NA NA
Sro502_g155540 0.578227065152032 NA NA NA
Sro1027_g233100 0.578291562759098 NA NA NA
Sro515_g158400 0.57841286280072 NA NA NA
Sro857_g211660 0.57841286280072 NA NA NA
Sro808_g205450 0.578662500691399 NA NA NA
Sro551_g164800 0.578672506929938 NA NA NA
Sro154_g070140 0.578858416606156 NA NA NA
Sro514_g157990 0.578858416606156 NA NA NA
Sro674_g185390 0.578862083931075 NA NA NA
Sro35_g022310 0.578868748309937 NA NA NA
Sro52_g030820 0.578936118032835 NA NA NA
Sro1637_g287650 0.579179772613861 NA NA NA
Sro2151_g316720 0.579243472478222 NA NA NA
Sro1215_g253250 0.579296609097537 NA NA NA
Sro65_g036680 0.579296609097537 NA NA NA
Sro785_g202170 0.579296609097537 NA NA NA
Sro1647_g288340 0.579299727765924 NA NA NA
Sro1307_g261380 0.579326157356935 NA NA NA
Sro279_g106870 0.579326157356935 NA NA NA
Sro1596_g284810 0.579338513085065 NA NA NA
Sro198_g083990 0.579348636458274 NA NA NA
Sro1379_g267670 0.579556283902818 NA NA NA
Sro591_g172100 0.579670245045856 NA NA NA
Sro2_g001850 0.579832242525041 NA NA NA
Sro356_g125440 0.579832242525041 NA NA NA
Sro477_g150850 0.579832242525041 NA NA NA
Sro500_g155340 0.579832242525041 NA NA NA
Sro207_g086790 0.580013792473255 NA NA NA
Sro101_g051660 0.580449096315712 NA NA NA
Sro4_g003410 0.580540262504398 NA NA NA
Sro176_g077220 0.580605823558344 NA NA NA
Sro29_g019000 0.580623040947369 NA NA NA
Sro1371_g267120 0.580643178042212 NA NA NA
Sro256_g100560 0.580797320817804 NA NA NA
Sro14_g010480 0.580915597520357 NA NA NA
Sro206_g086480 0.580915597520357 NA NA NA
Sro293_g109800 0.580915597520357 NA NA NA
Sro296_g110790 0.580915597520357 NA NA NA
Sro529_g160950 0.580915597520357 NA NA NA
Sro2140_g316160 0.580939994359798 NA NA NA
Sro893_g217020 0.581120971781418 NA NA NA
Sro1487_g276740 0.581360346207863 NA NA NA
Sro1006_g230340 0.581363295009133 NA NA NA
Sro190_g081850 0.581363295009133 NA NA NA
Sro599_g173120 0.581366103622409 NA NA NA
Sro737_g195180 0.581366103622409 NA NA NA
Sro174_g076810 0.581376613450277 NA NA NA
Sro616_g175990 0.581423722438975 NA NA NA
Sro112_g055540 0.581445671172552 NA NA NA
Sro433_g141810 0.581512869589325 NA NA NA
Sro841_g209470 0.581512869589325 NA NA NA
Sro51_chlor_g030070 0.581620925281081 NA NA NA
Sro1648_g288450 0.581640014163071 NA NA NA
Sro33_g021450 0.581640014163071 NA NA NA
Sro976_g227000 0.581640481369747 NA NA NA
Sro420_g139230 0.581641168051901 NA NA NA
Sro37_g023050 0.581870006157308 NA NA NA
Sro1313_g261880 0.58213933998555 NA NA NA
Sro271_g104580 0.58213933998555 NA NA NA
Sro607_g174690 0.58213933998555 NA NA NA
Sro157_g071380 0.582221585908375 NA NA NA
Sro51_chlor_g030030 0.582247738387364 NA NA NA
Sro97_g049860 0.582267546664991 NA NA NA
Sro901_g218040 0.582324777764054 NA NA NA
Sro158_g071610 0.582340288042552 NA NA NA
Sro37_g023390 0.582352225967761 NA NA NA
Sro1197_g251550 0.582453574328864 NA NA NA
Sro1048_g235290 0.582456102130239 NA NA NA
Sro1194_g251300 0.582553804975645 NA NA NA
Sro62_g035370 0.582686224014366 NA NA NA
Sro1829_g300270 0.582751447618487 NA NA NA
Sro2631_g333180 0.582751447618487 NA NA NA
Sro416_g138620 0.582802385915436 NA NA NA
Sro527_g160550 0.582802385915436 NA NA NA
Sro1426_g271740 0.582901097370585 NA NA NA
Sro467_g148920 0.582901097370585 NA NA NA
Sro684_g186750 0.582901097370585 NA NA NA
Sro46_g027500 0.582962804198454 NA NA NA
Sro543_g163590 0.583112803152207 NA NA NA
Sro93_g048280 0.583112803152207 NA NA NA
Sro299_g111410 0.583266792328172 NA NA NA
Sro749_g196770 0.583323545103077 NA NA NA
Sro633_g178910 0.583406025897591 NA NA NA
Sro1056_g236180 0.583466111571387 NA NA NA
Sro42_g025640 0.583466111571387 NA NA NA
Sro1623_g286670 0.583539666057908 NA NA NA
Sro39_g024210 0.583539666057908 NA NA NA
Sro1881_g303250 0.583829291555388 NA NA NA
Sro194_g082800 0.583829291555388 NA NA NA
Sro72_g040140 0.583934659343086 NA NA NA
Sro208_g087170 0.583957911694587 NA NA NA
Sro299_g111560 0.583962806020041 NA NA NA
Sro2885_g339350 0.584052659261609 NA NA NA
Sro66_g037370 0.584052659261609 NA NA NA
Sro493_g154020 0.584277029551636 NA NA NA
Sro902_g218170 0.584416872228446 NA NA NA
Sro992_g228810 0.584416872228446 NA NA NA
Sro352_g124360 0.584537233581997 NA NA NA
Sro394_g133760 0.584544433672426 NA NA NA
Sro1484_g276450 0.58463713933659 NA NA NA
Sro359_g126120 0.58463713933659 NA NA NA
Sro37_g023410 0.58463713933659 NA NA NA
Sro428_g140910 0.58463713933659 NA NA NA
Sro40_g024840 0.584766519659096 NA NA NA
Sro113_g056150 0.584786560374044 NA NA NA
Sro483_g151970 0.584786560374044 NA NA NA
