padjScreen t15 t1 t3 t6 t9
Sro878_g214780 0.443912243615305 NA NA NA NA NA
Sro878_g214790 0.429931637106649 NA NA NA NA NA
Sro878_g214800 0.39323521693872 NA NA NA NA NA
Sro878_g214810 0.0556987966622844 NA NA NA NA NA
Sro878_g214820 0.783695746996121 NA NA NA NA NA
Sro878_g214830 0.0275344738463713 1 1 0.111958216929679 0.147836168008372 1
Sro879_g214840 2.75687675103777e-08 0.117482985831524 0.117482985831524 0.0119424181855674 0.0130317136964961 0.000503219151774087
Sro879_g214850 0.539993078632035 NA NA NA NA NA
Sro879_g214860 0.884941683428239 NA NA NA NA NA
Sro879_g214870 0.809770601502524 NA NA NA NA NA
Sro879_g214900 0.378401178016673 NA NA NA NA NA
Sro879_g214910 0.0915274101308345 NA NA NA NA NA
Sro879_g214920 0.226145919001151 NA NA NA NA NA
Sro879_g214930 0.00788590712317251 1 1 1 0.000325910122099585 1
Sro87_g045900 0.00160313250120546 1 2.73809077903397e-05 1 1 1
Sro87_g045910 0.285303251107975 NA NA NA NA NA
Sro87_g045920 0.543669148167548 NA NA NA NA NA
Sro87_g045930 0.392278841109901 NA NA NA NA NA
Sro87_g045940 0.35158575170845 NA NA NA NA NA
Sro87_g045950 0.690193345396614 NA NA NA NA NA
Sro87_g045970 0.961425408944735 NA NA NA NA NA
Sro87_g045980 0.254633085079763 NA NA NA NA NA
Sro87_g046000 0.318878154424943 NA NA NA NA NA
Sro87_g046010 0.8935936734827 NA NA NA NA NA
Sro87_g046020 0.0607134282526269 NA NA NA NA NA
Sro87_g046030 0.209676618184251 NA NA NA NA NA
Sro87_g046040 0.0860590344463387 NA NA NA NA NA
Sro87_g046050 0.00723848327998473 1 1 1 0.0227388584472638 0.175939167403062
Sro87_g046060 0.520278537296719 NA NA NA NA NA
Sro87_g046070 0.0108324759180935 1 0.0348269087127219 1 0.0813779348639755 1
Sro87_g046080 0.647929240616305 NA NA NA NA NA
Sro87_g046090 0.811275014497018 NA NA NA NA NA
Sro87_g046100 0.711145462871085 NA NA NA NA NA
Sro87_g046110 0.171077268688759 NA NA NA NA NA
Sro87_g046120 0.425125805874843 NA NA NA NA NA
Sro87_g046130 0.0237684297816263 1 1 0.00190618039144665 1 1
Sro87_g046140 0.250616967311626 NA NA NA NA NA
Sro87_g046150 0.704831724396344 NA NA NA NA NA
Sro87_g046160 0.205847185238354 NA NA NA NA NA
Sro87_g046170 0.381285120039809 NA NA NA NA NA
Sro87_g046180 0.689761141653026 NA NA NA NA NA
Sro87_g046190 9.82352288700226e-06 1 0.0342025965805047 0.156246218965151 0.0003875798739374 0.561169787365924
Sro87_g046200 0.505793070309766 NA NA NA NA NA
Sro87_g046210 0.663397100699513 NA NA NA NA NA
Sro87_g046240 0.500688471077912 NA NA NA NA NA
Sro87_g046250 0.0868097785076043 NA NA NA NA NA
Sro87_g046260 0.938194082865355 NA NA NA NA NA
Sro87_g046270 0.796635897081079 NA NA NA NA NA
Sro880_g214940 0.624245533786065 NA NA NA NA NA
Sro880_g214960 0.601007326965498 NA NA NA NA NA
Sro880_g214970 3.36357982802752e-05 1 1 0.016362123065722 0.000300509213324778 0.316556880435515
Sro880_g214980 0.0036451453294075 1 1 0.514926303328737 0.0194696104419921 1
Sro880_g215010 0.998407594120134 NA NA NA NA NA
Sro880_g215020 0.476739435821747 NA NA NA NA NA
Sro880_g215030 0.314534763774905 NA NA NA NA NA
Sro880_g215040 0.0400665888797353 1 1 1 1 0.04583551504854
Sro880_g215050 0.609415560678841 NA NA NA NA NA
Sro880_g215060 0.793839142687444 NA NA NA NA NA
Sro880_g215070 0.683888549883162 NA NA NA NA NA
Sro880_g215080 0.764257420089347 NA NA NA NA NA
Sro880_g215090 0.384652054995769 NA NA NA NA NA
Sro880_g215110 0.379423461839507 NA NA NA NA NA
Sro880_g215120 0.717701313059735 NA NA NA NA NA
Sro880_g215130 0.533126259332743 NA NA NA NA NA
Sro880_g215140 0.752743751562854 NA NA NA NA NA
Sro880_g215160 0.839677983187907 NA NA NA NA NA
Sro881_g215200 0.777716907714035 NA NA NA NA NA
Sro881_g215210 0.713123299622006 NA NA NA NA NA
Sro881_g215220 0.568224518240521 NA NA NA NA NA
Sro881_g215240 0.209045264083088 NA NA NA NA NA
Sro881_g215250 0.0441076788276225 1 1 1 0.00659038464410229 1
Sro881_g215260 0.664478669091795 NA NA NA NA NA
Sro881_g215270 0.256147620105793 NA NA NA NA NA
Sro881_g215280 0.604722939367594 NA NA NA NA NA
Sro881_g215290 0.711668796272149 NA NA NA NA NA
Sro882_g215300 0.00113303506136374 1 0.072370070615083 1 0.0268578108954578 0.583615665971766
Sro882_g215310 0.00297149367563419 1 0.00492421968576883 0.807426797367081 1 1
Sro882_g215320 0.133625910499535 NA NA NA NA NA
Sro882_g215330 0.361702026880778 NA NA NA NA NA
Sro882_g215340 0.177173450449776 NA NA NA NA NA
Sro882_g215350 0.00605911986565316 1 1 0.000365186054880401 1 1
Sro882_g215360 0.00874194644220806 1 0.756673216332071 0.237297730199646 0.372744380507227 0.588630838155406
Sro882_g215370 0.0595708866081738 NA NA NA NA NA
Sro882_g215380 0.0135619892356466 1 1 1 0.185922426174387 0.0895330065653991
Sro883_g215450 0.689429559485778 NA NA NA NA NA
Sro883_g215460 0.241895521195365 NA NA NA NA NA
Sro883_g215470 0.800519668699423 NA NA NA NA NA
Sro883_g215480 0.282508629237109 NA NA NA NA NA
Sro883_g215490 0.494200198792945 NA NA NA NA NA
Sro883_g215500 0.750786890024392 NA NA NA NA NA
Sro883_g215510 0.225828542066267 NA NA NA NA NA
Sro883_g215520 0.0172148336324471 1 0.284747115207555 0.189146107476203 1 1
Sro883_g215530 0.00597997277044132 1 0.0132334645924145 0.105568192860097 1 1
Sro883_g215540 0.386718074141201 NA NA NA NA NA
Sro884_mit_g215550 0.420413043274717 NA NA NA NA NA
Sro884_mit_g215630 0.845501811095428 NA NA NA NA NA
Sro884_mit_g215670 0.611008450908172 NA NA NA NA NA
Sro884_mit_g215730 0.852837282314921 NA NA NA NA NA
Sro884_mit_g215770 0.792060877007176 NA NA NA NA NA
Sro884_mit_g215780 0.777716907714035 NA NA NA NA NA
Sro884_mit_g215790 0.891516587353463 NA NA NA NA NA
Sro884_mit_g215800 0.5263033984609 NA NA NA NA NA
Sro884_mit_g215820 0.977685760563047 NA NA NA NA NA
Sro884_mit_g215830 0.698446429141922 NA NA NA NA NA
Sro884_mit_g215850 0.716689650062472 NA NA NA NA NA
Sro884_mit_g215860 0.62959139388887 NA NA NA NA NA
Sro884_mit_g215870 0.833581677400204 NA NA NA NA NA
Sro884_mit_g215920 0.820254484558302 NA NA NA NA NA
Sro884_mit_g215940 0.892956359698267 NA NA NA NA NA
Sro884_mit_g215950 0.435750584915547 NA NA NA NA NA
Sro884_mit_g215990 0.920296500356021 NA NA NA NA NA
Sro885_g216010 0.0848774846831368 NA NA NA NA NA
Sro885_g216020 0.213358125892093 NA NA NA NA NA
Sro885_g216040 0.101246934597105 NA NA NA NA NA
Sro885_g216050 0.211285943290578 NA NA NA NA NA
Sro885_g216060 0.280291906920523 NA NA NA NA NA
Sro885_g216100 0.324976520153662 NA NA NA NA NA
Sro885_g216110 0.0682733176829167 NA NA NA NA NA
Sro885_g216120 0.67401803980288 NA NA NA NA NA
Sro885_g216150 0.139122210396254 NA NA NA NA NA
Sro885_g216160 0.0024139823462496 1 1 1 0.00121688896446895 0.653563430558547
Sro886_g216170 0.610391001769205 NA NA NA NA NA
Sro886_g216180 0.659852684248554 NA NA NA NA NA
Sro886_g216190 0.273874346711099 NA NA NA NA NA
Sro886_g216200 0.189517991215363 NA NA NA NA NA
Sro886_g216210 0.670891985059187 NA NA NA NA NA
Sro886_g216220 0.0983349080684404 NA NA NA NA NA
Sro886_g216240 0.14556666450973 NA NA NA NA NA
Sro887_g216250 0.451765334656769 NA NA NA NA NA
Sro887_g216260 0.0580154224071029 NA NA NA NA NA
Sro887_g216270 0.849774453370317 NA NA NA NA NA
Sro887_g216280 0.701589361584456 NA NA NA NA NA
Sro887_g216290 0.912834588628983 NA NA NA NA NA
Sro887_g216300 0.290062420662047 NA NA NA NA NA
Sro887_g216320 0.821567616890124 NA NA NA NA NA
Sro887_g216330 0.636248798723158 NA NA NA NA NA
Sro887_g216370 0.726749831773598 NA NA NA NA NA
Sro888_g216400 0.185173072782272 NA NA NA NA NA
Sro888_g216440 0.583573147541805 NA NA NA NA NA
Sro888_g216450 0.298389408504954 NA NA NA NA NA
Sro888_g216460 0.552297692380898 NA NA NA NA NA
Sro888_g216470 0.0593992213230026 NA NA NA NA NA
Sro888_g216480 0.00922406413442255 1 1 0.0104674912732048 1 1
Sro888_g216490 0.0050737014304655 1 1 1 0.0457423274147711 0.0144990308065176
Sro889_g216570 0.465514089771033 NA NA NA NA NA
Sro889_g216580 0.836810133229838 NA NA NA NA NA
Sro889_g216600 0.0278908554479418 1 1 1 0.00787504465882392 1
Sro889_g216610 0.393571201091601 NA NA NA NA NA
Sro889_g216640 0.667325220087422 NA NA NA NA NA
Sro889_g216650 0.460387554050015 NA NA NA NA NA
Sro88_g046290 0.343131588632324 NA NA NA NA NA
Sro88_g046300 0.686360504940568 NA NA NA NA NA
Sro88_g046310 0.858944189543194 NA NA NA NA NA
Sro88_g046320 0.817645366205616 NA NA NA NA NA
Sro88_g046330 0.536024927743238 NA NA NA NA NA
Sro88_g046350 0.641286400672863 NA NA NA NA NA
Sro88_g046360 0.736173251389453 NA NA NA NA NA
Sro88_g046370 0.0798874553163012 NA NA NA NA NA
Sro88_g046380 0.367683122010531 NA NA NA NA NA
Sro88_g046400 0.195216223807523 NA NA NA NA NA
Sro88_g046410 0.775499902194608 NA NA NA NA NA
Sro88_g046420 0.030308702463435 1 1 1 0.306629229497586 1
Sro88_g046430 0.770666988078253 NA NA NA NA NA
Sro88_g046440 0.14387321171177 NA NA NA NA NA
Sro88_g046450 0.0884983691165842 NA NA NA NA NA
Sro88_g046460 0.447876229213816 NA NA NA NA NA
Sro88_g046470 0.47464082237838 NA NA NA NA NA
Sro88_g046490 0.168175092343877 NA NA NA NA NA
Sro88_g046500 0.188474506579078 NA NA NA NA NA
Sro88_g046510 0.210329434603415 NA NA NA NA NA
Sro88_g046540 0.11813183005181 NA NA NA NA NA
Sro88_g046550 0.846028650595709 NA NA NA NA NA
Sro88_g046560 0.740860844479646 NA NA NA NA NA
Sro88_g046570 0.508376623624116 NA NA NA NA NA
Sro88_g046580 0.287451103381722 NA NA NA NA NA
Sro88_g046590 0.310327145228637 NA NA NA NA NA
Sro88_g046600 0.192071226646572 NA NA NA NA NA
Sro88_g046610 0.487036979064506 NA NA NA NA NA
Sro88_g046620 0.475786117264351 NA NA NA NA NA
Sro88_g046630 0.115073962790165 NA NA NA NA NA
Sro88_g046640 0.77454857087422 NA NA NA NA NA
Sro88_g046650 0.89925313914136 NA NA NA NA NA
Sro88_g046660 0.718505839870232 NA NA NA NA NA
Sro88_g046670 0.230985100092678 NA NA NA NA NA
Sro88_g046680 0.00134943634925463 0.00951485731505682 1 0.0376082653699405 1 1
Sro88_g046690 0.00329516000405275 1 1 1 0.0398528833689845 0.162212323966586
Sro88_g046700 0.727421070132414 NA NA NA NA NA
Sro88_g046710 0.376404786859719 NA NA NA NA NA
Sro88_g046720 0.276263335701495 NA NA NA NA NA
Sro88_g046730 0.500769719327591 NA NA NA NA NA
Sro88_g046740 0.158651226062583 NA NA NA NA NA
Sro890_g216660 0.00712743735296139 1 0.0638139555511266 0.0289998114463357 1 1
Sro890_g216670 0.106373859593031 NA NA NA NA NA
Sro890_g216690 0.566480832184176 NA NA NA NA NA
Sro890_g216720 0.0236401929789585 0.185736364605094 1 1 1 0.48055988299782
Sro890_g216730 0.0993199812060227 NA NA NA NA NA
Sro890_g216740 0.914094118384215 NA NA NA NA NA
Sro890_g216750 0.141314930485969 NA NA NA NA NA
Sro890_g216760 0.42997009764364 NA NA NA NA NA
Sro890_g216770 0.00446206442072059 1 1 1 0.36223216536038 0.0282098750159739
Sro891_g216820 0.509482761424957 NA NA NA NA NA
Sro891_g216830 0.910107808988434 NA NA NA NA NA
Sro891_g216840 0.846276625862887 NA NA NA NA NA
Sro891_g216850 0.398252994279589 NA NA NA NA NA
Sro891_g216860 0.273671620258219 NA NA NA NA NA
Sro891_g216870 0.290095946798386 NA NA NA NA NA
Sro891_g216880 0.451716066078999 NA NA NA NA NA
Sro892_g216910 0.244882721618876 NA NA NA NA NA
Sro892_g216930 0.0457916061239916 1 1 1 0.827095836412195 1
Sro892_g216940 0.746392933753691 NA NA NA NA NA
Sro892_g216950 0.536148896720554 NA NA NA NA NA
Sro892_g216970 0.879907124462537 NA NA NA NA NA
Sro892_g217000 0.0988577274583014 NA NA NA NA NA
Sro892_g217010 0.904099535467412 NA NA NA NA NA
Sro893_g217020 0.771631265187007 NA NA NA NA NA
Sro893_g217030 0.274829603431987 NA NA NA NA NA
Sro893_g217040 0.0165525962239749 1 1 1 0.0658850970427119 0.0807235590984092
Sro893_g217050 0.070773972515204 NA NA NA NA NA
Sro893_g217060 0.173319042404689 NA NA NA NA NA
Sro893_g217070 0.411969869563262 NA NA NA NA NA
Sro894_g217110 0.457479772934893 NA NA NA NA NA
Sro894_g217120 0.271670794309504 NA NA NA NA NA
Sro894_g217130 0.202298614932486 NA NA NA NA NA
Sro895_g217140 0.358207578073827 NA NA NA NA NA
Sro895_g217150 0.8676830022841 NA NA NA NA NA
Sro895_g217160 0.371286022584324 NA NA NA NA NA
Sro895_g217170 0.135823869182806 NA NA NA NA NA
Sro895_g217180 0.497598901685741 NA NA NA NA NA
Sro895_g217190 0.726064923622154 NA NA NA NA NA
Sro895_g217200 0.510710793408821 NA NA NA NA NA
Sro895_g217210 0.436941586480647 NA NA NA NA NA
Sro895_g217220 0.336667419866636 NA NA NA NA NA
Sro895_g217230 0.0759368115041022 NA NA NA NA NA
Sro895_g217250 0.795009167795211 NA NA NA NA NA
Sro895_g217270 0.679714246318811 NA NA NA NA NA
Sro895_g217280 0.773568448909374 NA NA NA NA NA
Sro896_g217290 0.370900421264309 NA NA NA NA NA
Sro896_g217300 0.0749183485249691 NA NA NA NA NA
Sro896_g217310 0.5263033984609 NA NA NA NA NA
Sro896_g217320 0.491368532589868 NA NA NA NA NA
Sro896_g217330 0.369066788920223 NA NA NA NA NA
Sro896_g217340 0.508570650866878 NA NA NA NA NA
Sro896_g217350 0.00122049103450034 0.0786713913856002 1 1 0.00215779614051447 1
Sro896_g217360 0.480445330154068 NA NA NA NA NA
Sro896_g217380 0.900357069098697 NA NA NA NA NA
Sro896_g217390 0.0306401704928211 1 0.00531018572798048 1 1 1
Sro896_g217400 0.552514736802378 NA NA NA NA NA
Sro896_g217410 0.326596852859347 NA NA NA NA NA
Sro897_g217430 0.840604604767668 NA NA NA NA NA
Sro897_g217440 0.818326521559386 NA NA NA NA NA
Sro897_g217450 0.68739759451218 NA NA NA NA NA
Sro897_g217460 0.244767290655501 NA NA NA NA NA
Sro897_g217470 0.458878780526362 NA NA NA NA NA
Sro897_g217480 0.637606552691197 NA NA NA NA NA
Sro897_g217500 0.831913918572739 NA NA NA NA NA
Sro897_g217510 0.0979993991310331 NA NA NA NA NA
Sro897_g217520 0.724035032559904 NA NA NA NA NA
Sro897_g217530 0.302394094023167 NA NA NA NA NA
Sro898_g217550 0.968592024920825 NA NA NA NA NA
Sro898_g217570 0.754735700764428 NA NA NA NA NA
Sro898_g217580 0.798494786461021 NA NA NA NA NA
Sro898_g217590 0.564428643803532 NA NA NA NA NA
Sro898_g217600 0.0284559471601738 1 1 0.456501997872701 1 0.0780092309106597
Sro898_g217610 0.0260363602867042 1 1 1 0.00949935721967116 0.991419317192241
Sro898_g217620 0.429218194788173 NA NA NA NA NA
Sro898_g217630 0.661931288284972 NA NA NA NA NA
Sro898_g217650 0.782222025669513 NA NA NA NA NA
Sro898_g217660 0.122848125379158 NA NA NA NA NA
Sro898_g217670 0.873548394165915 NA NA NA NA NA
Sro898_g217680 0.000772301438753408 1 1 1 6.56196396082047e-05 1
Sro899_g217710 0.212683267488614 NA NA NA NA NA
Sro899_g217730 0.12387523282843 NA NA NA NA NA
Sro899_g217750 0.442331699358309 NA NA NA NA NA
Sro899_g217760 0.811707143224204 NA NA NA NA NA
Sro899_g217770 0.265379931613287 NA NA NA NA NA
Sro89_g046760 0.314754398991616 NA NA NA NA NA
Sro89_g046770 0.166299277563146 NA NA NA NA NA
Sro89_g046780 5.17876856966609e-09 1 1 2.88955371423942e-11 0.45267447111905 1
Sro89_g046790 0.479489391881007 NA NA NA NA NA
Sro89_g046800 0.897076966375837 NA NA NA NA NA
Sro89_g046810 0.781868465333167 NA NA NA NA NA
Sro89_g046820 0.276561669546642 NA NA NA NA NA
Sro89_g046830 0.386751852584647 NA NA NA NA NA
Sro89_g046840 0.00842609954711481 1 1 1 0.00491670142745461 0.479833801363367
Sro89_g046870 0.368136371890319 NA NA NA NA NA
Sro89_g046880 0.806026885741106 NA NA NA NA NA
Sro89_g046890 0.716705321309011 NA NA NA NA NA
Sro89_g046900 0.00637891397443905 1 1 1 0.237709235909306 0.0371857500481484
Sro89_g046910 0.583071513509868 NA NA NA NA NA
Sro89_g046920 0.780389822133451 NA NA NA NA NA
Sro89_g046940 0.384143005456133 NA NA NA NA NA
Sro89_g046950 0.717493532589347 NA NA NA NA NA
Sro89_g046980 0.333308101784454 NA NA NA NA NA
Sro89_g046990 9.31214947029543e-07 1 1 0.0153429876337899 0.000387064694135312 0.00546940022852732
Sro89_g047000 0.443584245083151 NA NA NA NA NA
Sro89_g047010 0.836699527824612 NA NA NA NA NA
Sro89_g047020 0.396076980229326 NA NA NA NA NA
Sro89_g047030 0.00143607955334402 0.0123801942845128 0.0555154201869934 1 1 1
Sro89_g047040 0.616015681159067 NA NA NA NA NA
Sro89_g047050 0.00546869369595088 1 1 1 0.00420209428592445 0.895760463113093
Sro89_g047060 0.0069790706941628 1 1 1 0.00610382703913594 0.465699392836996
Sro89_g047080 0.21774584713342 NA NA NA NA NA
Sro89_g047100 0.651748412400572 NA NA NA NA NA
Sro89_g047120 0.222037888651666 NA NA NA NA NA
Sro89_g047130 0.246387817572275 NA NA NA NA NA
Sro89_g047140 0.523575109477966 NA NA NA NA NA
Sro89_g047150 0.523730439840116 NA NA NA NA NA
Sro89_g047160 0.10497944196176 NA NA NA NA NA
Sro89_g047170 0.0541381694179258 NA NA NA NA NA
Sro89_g047180 0.281904634726344 NA NA NA NA NA
Sro8_g006430 0.451468357119617 NA NA NA NA NA
Sro8_g006440 0.93744146631561 NA NA NA NA NA
Sro8_g006450 0.397676239447954 NA NA NA NA NA
Sro8_g006460 0.364392572234581 NA NA NA NA NA
Sro8_g006470 0.319129855478901 NA NA NA NA NA
Sro8_g006490 0.0402661178255063 1 1 0.577505370882509 0.0767751762580033 1
Sro8_g006500 0.141976465107515 NA NA NA NA NA
Sro8_g006510 0.726956839350227 NA NA NA NA NA
Sro8_g006520 0.84930199012107 NA NA NA NA NA
Sro8_g006530 0.0695078393869728 NA NA NA NA NA
Sro8_g006540 0.196511884873827 NA NA NA NA NA
Sro8_g006550 0.00905823752498208 0.706264299194815 1 1 0.0311553240043149 1
Sro8_g006570 0.462629625072296 NA NA NA NA NA
Sro8_g006600 0.488655755722416 NA NA NA NA NA
Sro8_g006610 0.78730862832319 NA NA NA NA NA
Sro8_g006620 0.335540471708972 NA NA NA NA NA
Sro8_g006630 0.0095175129356109 0.0788020379177176 1 1 0.407803640183286 0.228224967149123
Sro8_g006640 0.0162250024934121 0.00468132311213508 1 1 1 1
Sro8_g006650 0.022230449251724 0.0361487032662542 1 1 1 1
Sro8_g006660 0.00628763810202078 1 1 1 0.0679473631447709 0.0314912100732254
Sro8_g006670 0.0138013435658874 1 1 0.956866245869701 0.0146603966280286 1
Sro8_g006680 0.424362103016288 NA NA NA NA NA
Sro8_g006690 0.100933729602851 NA NA NA NA NA
Sro8_g006700 0.093537527257714 NA NA NA NA NA
Sro8_g006740 0.129987519119424 NA NA NA NA NA
Sro8_g006770 0.0355306311941506 1 1 1 1 0.246960547337132
Sro8_g006790 0.336007290684998 NA NA NA NA NA
Sro8_g006800 0.314935732057013 NA NA NA NA NA
Sro8_g006810 0.305811020380849 NA NA NA NA NA
Sro8_g006820 0.408808083612976 NA NA NA NA NA
Sro8_g006830 0.0428844190562674 1 1 1 0.122628925287806 1
Sro8_g006840 0.27616571253994 NA NA NA NA NA
Sro8_g006850 0.245034564267244 NA NA NA NA NA
Sro8_g006860 0.157693270495697 NA NA NA NA NA
Sro8_g006870 0.915298618049887 NA NA NA NA NA
Sro8_g006880 0.133161006031516 NA NA NA NA NA
Sro8_g006890 0.0262637390567236 1 1 1 0.0316143787034761 0.843881713430014
Sro8_g006900 0.596191553060921 NA NA NA NA NA
Sro8_g006910 0.724190814414386 NA NA NA NA NA
Sro8_g006920 0.274515779998217 NA NA NA NA NA
Sro8_g006940 0.758873669630315 NA NA NA NA NA
Sro8_g006950 0.758793547681022 NA NA NA NA NA
Sro900_g217780 0.00890724660793186 1 1 1 0.00307940226839215 1
Sro900_g217790 0.480445330154068 NA NA NA NA NA
Sro900_g217800 0.472719174348975 NA NA NA NA NA
Sro900_g217810 0.000713465535382464 1 1 1 0.000219745466391562 0.630308639468604
Sro900_g217820 0.186314322283561 NA NA NA NA NA
Sro900_g217830 3.02843423205094e-06 1 1 1 2.82884820874305e-05 0.0401248340839183
Sro900_g217840 0.482852146909313 NA NA NA NA NA
Sro900_g217850 0.0421724259694678 1 1 1 1 0.120391130388376
Sro900_g217860 0.592012545341529 NA NA NA NA NA
Sro900_g217870 0.207344217618192 NA NA NA NA NA
Sro900_g217880 0.809915679874695 NA NA NA NA NA
Sro900_g217890 0.874115966475337 NA NA NA NA NA
Sro900_g217900 0.695022071759976 NA NA NA NA NA
Sro900_g217910 0.135796376375137 NA NA NA NA NA
Sro900_g217920 0.0900998582296164 NA NA NA NA NA
Sro901_g217970 0.973509113985343 NA NA NA NA NA
Sro901_g217980 0.675451013010771 NA NA NA NA NA
Sro901_g217990 0.824344253977772 NA NA NA NA NA
Sro901_g218000 0.561389141487871 NA NA NA NA NA
Sro901_g218010 0.29594824221805 NA NA NA NA NA
Sro901_g218020 0.210536393439628 NA NA NA NA NA
Sro901_g218030 0.816114529096615 NA NA NA NA NA
Sro901_g218040 0.0745629005035627 NA NA NA NA NA
Sro901_g218050 0.664770032772943 NA NA NA NA NA
Sro901_g218060 0.46546905915406 NA NA NA NA NA
Sro901_g218070 0.246738264879422 NA NA NA NA NA
Sro901_g218080 0.356443723375849 NA NA NA NA NA
Sro901_g218090 0.409881351610689 NA NA NA NA NA
Sro902_g218100 0.37599877474592 NA NA NA NA NA
Sro902_g218110 2.45518512922433e-07 1 1 0.0284578404798294 0.00192499452801087 3.15129582048725e-05
Sro902_g218120 0.938194082865355 NA NA NA NA NA
Sro902_g218130 0.131529179548234 NA NA NA NA NA
Sro902_g218140 0.238329821939297 NA NA NA NA NA
Sro902_g218150 0.282765172782136 NA NA NA NA NA
Sro902_g218160 0.0800741030045058 NA NA NA NA NA
Sro902_g218170 0.893694486111908 NA NA NA NA NA
Sro902_g218180 0.432468086610736 NA NA NA NA NA
Sro903_g218190 0.286291175638437 NA NA NA NA NA
Sro903_g218220 0.12298220186659 NA NA NA NA NA
Sro903_g218240 0.00294190101132076 1 1 0.0954683465675723 0.37896195641684 0.329263348959525
Sro903_g218250 0.389606867545792 NA NA NA NA NA
Sro903_g218260 0.905359797461073 NA NA NA NA NA
Sro903_g218270 0.447993464910803 NA NA NA NA NA
Sro903_g218300 0.762337942549964 NA NA NA NA NA
Sro903_g218310 0.955910871661956 NA NA NA NA NA
Sro903_g218320 0.262967838801951 NA NA NA NA NA
Sro903_g218330 0.398252994279589 NA NA NA NA NA
Sro904_g218350 0.0586167608804085 NA NA NA NA NA
Sro904_g218360 0.166307405035738 NA NA NA NA NA
Sro904_g218370 0.535658349026871 NA NA NA NA NA
Sro904_g218380 0.973607648721118 NA NA NA NA NA
Sro904_g218390 0.806740962132173 NA NA NA NA NA
Sro904_g218400 0.758793547681022 NA NA NA NA NA
Sro904_g218420 0.140189967587112 NA NA NA NA NA
Sro904_g218430 0.689170901882767 NA NA NA NA NA
Sro904_g218440 0.435779632773398 NA NA NA NA NA
Sro905_g218460 0.0926424790161383 NA NA NA NA NA
Sro905_g218470 0.796223445661991 NA NA NA NA NA
Sro905_g218480 0.477996223668495 NA NA NA NA NA
Sro905_g218490 0.135431979508834 NA NA NA NA NA
Sro905_g218500 0.446666172548043 NA NA NA NA NA
Sro905_g218520 0.704484397077312 NA NA NA NA NA
Sro905_g218530 0.0313319734172956 1 0.00272439698671528 1 1 1
Sro905_g218540 0.110968232345378 NA NA NA NA NA
Sro905_g218550 0.496582497331399 NA NA NA NA NA
Sro905_g218560 0.478419488236601 NA NA NA NA NA
Sro905_g218570 0.777563763163912 NA NA NA NA NA
Sro905_g218580 0.617468380915814 NA NA NA NA NA
Sro905_g218590 0.0912780387305448 NA NA NA NA NA
Sro906_g218600 0.39002591225337 NA NA NA NA NA
Sro906_g218620 0.114013605917098 NA NA NA NA NA
Sro906_g218630 0.555581947020331 NA NA NA NA NA
Sro906_g218640 0.107540919874829 NA NA NA NA NA
Sro906_g218650 0.486184019298989 NA NA NA NA NA
Sro906_g218660 0.0110803712006567 1 1 1 0.0692080484496909 0.543724919389157
Sro906_g218670 0.450389606197884 NA NA NA NA NA
Sro906_g218680 0.0107847303180248 0.0247923163654179 1 0.0655492230886162 1 1
Sro906_g218690 0.256881069858785 NA NA NA NA NA
Sro907_g218710 0.443210091138182 NA NA NA NA NA
Sro907_g218720 0.49090566896153 NA NA NA NA NA
Sro907_g218730 0.126909649708251 NA NA NA NA NA
Sro907_g218740 0.102482764818334 NA NA NA NA NA
Sro907_g218750 0.460455439126588 NA NA NA NA NA
Sro907_g218760 0.387760277707871 NA NA NA NA NA
Sro907_g218770 0.480445330154068 NA NA NA NA NA
Sro907_g218780 0.846394777173872 NA NA NA NA NA
Sro907_g218790 0.208869280882762 NA NA NA NA NA
Sro907_g218800 0.31270954010947 NA NA NA NA NA
Sro907_g218810 0.972166573530962 NA NA NA NA NA
Sro908_g218820 0.243550322458645 NA NA NA NA NA
Sro908_g218830 0.093343537345073 NA NA NA NA NA
Sro908_g218840 0.937531745901352 NA NA NA NA NA
Sro908_g218850 0.640223438730271 NA NA NA NA NA
Sro908_g218860 0.254589499880462 NA NA NA NA NA
Sro908_g218870 0.687967390641351 NA NA NA NA NA
Sro908_g218880 1.2123694362154e-07 1 1 1 1.41635178816173e-06 0.000187814701637972
Sro908_g218900 0.238328973050109 NA NA NA NA NA
Sro909_g218910 0.00734914948729634 1 1 1 0.62624634412365 0.00714365194430474
Sro909_g218920 0.551640647526486 NA NA NA NA NA
Sro909_g218930 0.243108901170829 NA NA NA NA NA
Sro909_g218940 0.39662330483411 NA NA NA NA NA
Sro909_g218950 0.0079675254121157 0.116465543157447 0.300879377726786 1 0.300879377726786 1
Sro909_g218960 0.118884150883409 NA NA NA NA NA
Sro909_g218970 0.901294860601297 NA NA NA NA NA
Sro909_g218980 0.126909649708251 NA NA NA NA NA
Sro909_g218990 0.841671095405773 NA NA NA NA NA
Sro909_g219000 0.450756020570285 NA NA NA NA NA
Sro909_g219010 0.252844213151308 NA NA NA NA NA
Sro909_g219030 0.783041774402132 NA NA NA NA NA
Sro909_g219040 0.133161006031516 NA NA NA NA NA
Sro909_g219050 0.736980834230771 NA NA NA NA NA
Sro90_g047190 0.753066117197312 NA NA NA NA NA
Sro90_g047200 0.679131071441699 NA NA NA NA NA
Sro90_g047210 0.812952657923599 NA NA NA NA NA
